granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n,date_of_publishing
week,nation,norge,2020,80-89,male,2020,43,2020-43,2020/2021,14,2020-10-25,7,2022-09-19
week,nation,norge,2020,90+,female,2020,43,2020-43,2020/2021,14,2020-10-25,4,2022-09-19
week,nation,norge,2020,90+,male,2020,43,2020-43,2020/2021,14,2020-10-25,1,2022-09-19
week,nation,norge,2020,0-9,female,2020,44,2020-44,2020/2021,15,2020-11-01,74,2022-09-19
week,nation,norge,2020,0-9,male,2020,44,2020-44,2020/2021,15,2020-11-01,75,2022-09-19
week,nation,norge,2020,10-19,female,2020,44,2020-44,2020/2021,15,2020-11-01,221,2022-09-19
week,nation,norge,2020,10-19,male,2020,44,2020-44,2020/2021,15,2020-11-01,211,2022-09-19
week,nation,norge,2020,20-29,female,2020,44,2020-44,2020/2021,15,2020-11-01,320,2022-09-19
week,nation,norge,2020,20-29,male,2020,44,2020-44,2020/2021,15,2020-11-01,382,2022-09-19
week,nation,norge,2020,30-39,female,2020,44,2020-44,2020/2021,15,2020-11-01,229,2022-09-19
week,nation,norge,2020,30-39,male,2020,44,2020-44,2020/2021,15,2020-11-01,435,2022-09-19
week,nation,norge,2020,40-49,female,2020,44,2020-44,2020/2021,15,2020-11-01,203,2022-09-19
week,nation,norge,2020,40-49,male,2020,44,2020-44,2020/2021,15,2020-11-01,320,2022-09-19
week,nation,norge,2020,50-59,female,2020,44,2020-44,2020/2021,15,2020-11-01,161,2022-09-19
week,nation,norge,2020,50-59,male,2020,44,2020-44,2020/2021,15,2020-11-01,210,2022-09-19
week,nation,norge,2020,60-69,female,2020,44,2020-44,2020/2021,15,2020-11-01,76,2022-09-19
week,nation,norge,2020,60-69,male,2020,44,2020-44,2020/2021,15,2020-11-01,114,2022-09-19
week,nation,norge,2020,70-79,female,2020,44,2020-44,2020/2021,15,2020-11-01,34,2022-09-19
week,nation,norge,2020,70-79,male,2020,44,2020-44,2020/2021,15,2020-11-01,48,2022-09-19
week,nation,norge,2020,80-89,female,2020,44,2020-44,2020/2021,15,2020-11-01,14,2022-09-19
week,nation,norge,2020,80-89,male,2020,44,2020-44,2020/2021,15,2020-11-01,15,2022-09-19
week,nation,norge,2020,90+,female,2020,44,2020-44,2020/2021,15,2020-11-01,4,2022-09-19
week,nation,norge,2020,90+,male,2020,44,2020-44,2020/2021,15,2020-11-01,3,2022-09-19
week,nation,norge,2020,0-9,female,2020,45,2020-45,2020/2021,16,2020-11-08,99,2022-09-19
week,nation,norge,2020,0-9,male,2020,45,2020-45,2020/2021,16,2020-11-08,125,2022-09-19
week,nation,norge,2020,10-19,female,2020,45,2020-45,2020/2021,16,2020-11-08,383,2022-09-19
week,nation,norge,2020,10-19,male,2020,45,2020-45,2020/2021,16,2020-11-08,335,2022-09-19
week,nation,norge,2020,20-29,female,2020,45,2020-45,2020/2021,16,2020-11-08,359,2022-09-19
week,nation,norge,2020,20-29,male,2020,45,2020-45,2020/2021,16,2020-11-08,454,2022-09-19
week,nation,norge,2020,30-39,female,2020,45,2020-45,2020/2021,16,2020-11-08,309,2022-09-19
week,nation,norge,2020,30-39,male,2020,45,2020-45,2020/2021,16,2020-11-08,375,2022-09-19
week,nation,norge,2020,40-49,female,2020,45,2020-45,2020/2021,16,2020-11-08,272,2022-09-19
week,nation,norge,2020,40-49,male,2020,45,2020-45,2020/2021,16,2020-11-08,363,2022-09-19
week,nation,norge,2020,50-59,female,2020,45,2020-45,2020/2021,16,2020-11-08,225,2022-09-19
week,nation,norge,2020,50-59,male,2020,45,2020-45,2020/2021,16,2020-11-08,284,2022-09-19
week,nation,norge,2020,60-69,female,2020,45,2020-45,2020/2021,16,2020-11-08,143,2022-09-19
week,nation,norge,2020,60-69,male,2020,45,2020-45,2020/2021,16,2020-11-08,135,2022-09-19
week,nation,norge,2020,70-79,female,2020,45,2020-45,2020/2021,16,2020-11-08,75,2022-09-19
week,nation,norge,2020,70-79,male,2020,45,2020-45,2020/2021,16,2020-11-08,49,2022-09-19
week,nation,norge,2020,80-89,female,2020,45,2020-45,2020/2021,16,2020-11-08,29,2022-09-19
week,nation,norge,2020,80-89,male,2020,45,2020-45,2020/2021,16,2020-11-08,19,2022-09-19
week,nation,norge,2020,90+,female,2020,45,2020-45,2020/2021,16,2020-11-08,9,2022-09-19
week,nation,norge,2020,90+,male,2020,45,2020-45,2020/2021,16,2020-11-08,3,2022-09-19
week,nation,norge,2020,0-9,female,2020,46,2020-46,2020/2021,17,2020-11-15,122,2022-09-19
week,nation,norge,2020,0-9,male,2020,46,2020-46,2020/2021,17,2020-11-15,131,2022-09-19
week,nation,norge,2020,10-19,female,2020,46,2020-46,2020/2021,17,2020-11-15,363,2022-09-19
week,nation,norge,2020,10-19,male,2020,46,2020-46,2020/2021,17,2020-11-15,376,2022-09-19
week,nation,norge,2020,20-29,female,2020,46,2020-46,2020/2021,17,2020-11-15,383,2022-09-19
week,nation,norge,2020,20-29,male,2020,46,2020-46,2020/2021,17,2020-11-15,406,2022-09-19
week,nation,norge,2020,30-39,female,2020,46,2020-46,2020/2021,17,2020-11-15,301,2022-09-19
week,nation,norge,2020,30-39,male,2020,46,2020-46,2020/2021,17,2020-11-15,375,2022-09-19
week,nation,norge,2020,40-49,female,2020,46,2020-46,2020/2021,17,2020-11-15,322,2022-09-19
week,nation,norge,2020,40-49,male,2020,46,2020-46,2020/2021,17,2020-11-15,331,2022-09-19
week,nation,norge,2020,50-59,female,2020,46,2020-46,2020/2021,17,2020-11-15,229,2022-09-19
week,nation,norge,2020,50-59,male,2020,46,2020-46,2020/2021,17,2020-11-15,257,2022-09-19
week,nation,norge,2020,60-69,female,2020,46,2020-46,2020/2021,17,2020-11-15,123,2022-09-19
week,nation,norge,2020,60-69,male,2020,46,2020-46,2020/2021,17,2020-11-15,154,2022-09-19
week,nation,norge,2020,70-79,female,2020,46,2020-46,2020/2021,17,2020-11-15,56,2022-09-19
week,nation,norge,2020,70-79,male,2020,46,2020-46,2020/2021,17,2020-11-15,57,2022-09-19
week,nation,norge,2020,80-89,female,2020,46,2020-46,2020/2021,17,2020-11-15,46,2022-09-19
week,nation,norge,2020,80-89,male,2020,46,2020-46,2020/2021,17,2020-11-15,33,2022-09-19
week,nation,norge,2020,90+,female,2020,46,2020-46,2020/2021,17,2020-11-15,22,2022-09-19
week,nation,norge,2020,90+,male,2020,46,2020-46,2020/2021,17,2020-11-15,3,2022-09-19
week,nation,norge,2020,0-9,female,2020,47,2020-47,2020/2021,18,2020-11-22,107,2022-09-19
week,nation,norge,2020,0-9,male,2020,47,2020-47,2020/2021,18,2020-11-22,140,2022-09-19
week,nation,norge,2020,10-19,female,2020,47,2020-47,2020/2021,18,2020-11-22,314,2022-09-19
week,nation,norge,2020,10-19,male,2020,47,2020-47,2020/2021,18,2020-11-22,347,2022-09-19
week,nation,norge,2020,20-29,female,2020,47,2020-47,2020/2021,18,2020-11-22,353,2022-09-19
week,nation,norge,2020,20-29,male,2020,47,2020-47,2020/2021,18,2020-11-22,336,2022-09-19
week,nation,norge,2020,30-39,female,2020,47,2020-47,2020/2021,18,2020-11-22,296,2022-09-19
week,nation,norge,2020,30-39,male,2020,47,2020-47,2020/2021,18,2020-11-22,311,2022-09-19
week,nation,norge,2020,40-49,female,2020,47,2020-47,2020/2021,18,2020-11-22,283,2022-09-19
week,nation,norge,2020,40-49,male,2020,47,2020-47,2020/2021,18,2020-11-22,301,2022-09-19
week,nation,norge,2020,50-59,female,2020,47,2020-47,2020/2021,18,2020-11-22,210,2022-09-19
week,nation,norge,2020,50-59,male,2020,47,2020-47,2020/2021,18,2020-11-22,238,2022-09-19
week,nation,norge,2020,60-69,female,2020,47,2020-47,2020/2021,18,2020-11-22,96,2022-09-19
week,nation,norge,2020,60-69,male,2020,47,2020-47,2020/2021,18,2020-11-22,121,2022-09-19
week,nation,norge,2020,70-79,female,2020,47,2020-47,2020/2021,18,2020-11-22,60,2022-09-19
week,nation,norge,2020,70-79,male,2020,47,2020-47,2020/2021,18,2020-11-22,56,2022-09-19
week,nation,norge,2020,80-89,female,2020,47,2020-47,2020/2021,18,2020-11-22,41,2022-09-19
week,nation,norge,2020,80-89,male,2020,47,2020-47,2020/2021,18,2020-11-22,23,2022-09-19
week,nation,norge,2020,90+,female,2020,47,2020-47,2020/2021,18,2020-11-22,17,2022-09-19
week,nation,norge,2020,90+,male,2020,47,2020-47,2020/2021,18,2020-11-22,9,2022-09-19
week,nation,norge,2020,0-9,female,2020,48,2020-48,2020/2021,19,2020-11-29,95,2022-09-19
week,nation,norge,2020,0-9,male,2020,48,2020-48,2020/2021,19,2020-11-29,123,2022-09-19
week,nation,norge,2020,10-19,female,2020,48,2020-48,2020/2021,19,2020-11-29,231,2022-09-19
week,nation,norge,2020,10-19,male,2020,48,2020-48,2020/2021,19,2020-11-29,253,2022-09-19
week,nation,norge,2020,20-29,female,2020,48,2020-48,2020/2021,19,2020-11-29,259,2022-09-19
week,nation,norge,2020,20-29,male,2020,48,2020-48,2020/2021,19,2020-11-29,299,2022-09-19
week,nation,norge,2020,30-39,female,2020,48,2020-48,2020/2021,19,2020-11-29,231,2022-09-19
week,nation,norge,2020,30-39,male,2020,48,2020-48,2020/2021,19,2020-11-29,259,2022-09-19
week,nation,norge,2020,40-49,female,2020,48,2020-48,2020/2021,19,2020-11-29,207,2022-09-19
week,nation,norge,2020,40-49,male,2020,48,2020-48,2020/2021,19,2020-11-29,218,2022-09-19
week,nation,norge,2020,50-59,female,2020,48,2020-48,2020/2021,19,2020-11-29,176,2022-09-19
week,nation,norge,2020,50-59,male,2020,48,2020-48,2020/2021,19,2020-11-29,207,2022-09-19
week,nation,norge,2020,60-69,female,2020,48,2020-48,2020/2021,19,2020-11-29,67,2022-09-19
week,nation,norge,2020,60-69,male,2020,48,2020-48,2020/2021,19,2020-11-29,113,2022-09-19
week,nation,norge,2020,70-79,female,2020,48,2020-48,2020/2021,19,2020-11-29,46,2022-09-19
week,nation,norge,2020,70-79,male,2020,48,2020-48,2020/2021,19,2020-11-29,64,2022-09-19
week,nation,norge,2020,80-89,female,2020,48,2020-48,2020/2021,19,2020-11-29,35,2022-09-19
week,nation,norge,2020,80-89,male,2020,48,2020-48,2020/2021,19,2020-11-29,23,2022-09-19
week,nation,norge,2020,90+,female,2020,48,2020-48,2020/2021,19,2020-11-29,16,2022-09-19
week,nation,norge,2020,90+,male,2020,48,2020-48,2020/2021,19,2020-11-29,4,2022-09-19
week,nation,norge,2020,0-9,female,2020,49,2020-49,2020/2021,20,2020-12-06,92,2022-09-19
week,nation,norge,2020,0-9,male,2020,49,2020-49,2020/2021,20,2020-12-06,85,2022-09-19
week,nation,norge,2020,10-19,female,2020,49,2020-49,2020/2021,20,2020-12-06,178,2022-09-19
week,nation,norge,2020,10-19,male,2020,49,2020-49,2020/2021,20,2020-12-06,165,2022-09-19
week,nation,norge,2020,20-29,female,2020,49,2020-49,2020/2021,20,2020-12-06,230,2022-09-19
week,nation,norge,2020,20-29,male,2020,49,2020-49,2020/2021,20,2020-12-06,230,2022-09-19
week,nation,norge,2020,30-39,female,2020,49,2020-49,2020/2021,20,2020-12-06,182,2022-09-19
week,nation,norge,2020,30-39,male,2020,49,2020-49,2020/2021,20,2020-12-06,217,2022-09-19
week,nation,norge,2020,40-49,female,2020,49,2020-49,2020/2021,20,2020-12-06,216,2022-09-19
week,nation,norge,2020,40-49,male,2020,49,2020-49,2020/2021,20,2020-12-06,216,2022-09-19
week,nation,norge,2020,50-59,female,2020,49,2020-49,2020/2021,20,2020-12-06,169,2022-09-19
week,nation,norge,2020,50-59,male,2020,49,2020-49,2020/2021,20,2020-12-06,189,2022-09-19
week,nation,norge,2020,60-69,female,2020,49,2020-49,2020/2021,20,2020-12-06,88,2022-09-19
week,nation,norge,2020,60-69,male,2020,49,2020-49,2020/2021,20,2020-12-06,116,2022-09-19
week,nation,norge,2020,70-79,female,2020,49,2020-49,2020/2021,20,2020-12-06,50,2022-09-19
week,nation,norge,2020,70-79,male,2020,49,2020-49,2020/2021,20,2020-12-06,46,2022-09-19
week,nation,norge,2020,80-89,female,2020,49,2020-49,2020/2021,20,2020-12-06,26,2022-09-19
week,nation,norge,2020,80-89,male,2020,49,2020-49,2020/2021,20,2020-12-06,20,2022-09-19
week,nation,norge,2020,90+,female,2020,49,2020-49,2020/2021,20,2020-12-06,9,2022-09-19
week,nation,norge,2020,90+,male,2020,49,2020-49,2020/2021,20,2020-12-06,2,2022-09-19
week,nation,norge,2020,0-9,female,2020,50,2020-50,2020/2021,21,2020-12-13,114,2022-09-19
week,nation,norge,2020,0-9,male,2020,50,2020-50,2020/2021,21,2020-12-13,116,2022-09-19
week,nation,norge,2020,10-19,female,2020,50,2020-50,2020/2021,21,2020-12-13,183,2022-09-19
week,nation,norge,2020,10-19,male,2020,50,2020-50,2020/2021,21,2020-12-13,232,2022-09-19
week,nation,norge,2020,20-29,female,2020,50,2020-50,2020/2021,21,2020-12-13,270,2022-09-19
week,nation,norge,2020,20-29,male,2020,50,2020-50,2020/2021,21,2020-12-13,272,2022-09-19
week,nation,norge,2020,30-39,female,2020,50,2020-50,2020/2021,21,2020-12-13,216,2022-09-19
week,nation,norge,2020,30-39,male,2020,50,2020-50,2020/2021,21,2020-12-13,248,2022-09-19
week,nation,norge,2020,40-49,female,2020,50,2020-50,2020/2021,21,2020-12-13,208,2022-09-19
week,nation,norge,2020,40-49,male,2020,50,2020-50,2020/2021,21,2020-12-13,220,2022-09-19
week,nation,norge,2020,50-59,female,2020,50,2020-50,2020/2021,21,2020-12-13,142,2022-09-19
week,nation,norge,2020,50-59,male,2020,50,2020-50,2020/2021,21,2020-12-13,176,2022-09-19
week,nation,norge,2020,60-69,female,2020,50,2020-50,2020/2021,21,2020-12-13,83,2022-09-19
week,nation,norge,2020,60-69,male,2020,50,2020-50,2020/2021,21,2020-12-13,100,2022-09-19
week,nation,norge,2020,70-79,female,2020,50,2020-50,2020/2021,21,2020-12-13,36,2022-09-19
week,nation,norge,2020,70-79,male,2020,50,2020-50,2020/2021,21,2020-12-13,51,2022-09-19
week,nation,norge,2020,80-89,female,2020,50,2020-50,2020/2021,21,2020-12-13,24,2022-09-19
week,nation,norge,2020,80-89,male,2020,50,2020-50,2020/2021,21,2020-12-13,20,2022-09-19
week,nation,norge,2020,90+,female,2020,50,2020-50,2020/2021,21,2020-12-13,12,2022-09-19
week,nation,norge,2020,90+,male,2020,50,2020-50,2020/2021,21,2020-12-13,1,2022-09-19
week,nation,norge,2020,0-9,female,2020,51,2020-51,2020/2021,22,2020-12-20,104,2022-09-19
week,nation,norge,2020,0-9,male,2020,51,2020-51,2020/2021,22,2020-12-20,110,2022-09-19
week,nation,norge,2020,10-19,female,2020,51,2020-51,2020/2021,22,2020-12-20,188,2022-09-19
week,nation,norge,2020,10-19,male,2020,51,2020-51,2020/2021,22,2020-12-20,191,2022-09-19
week,nation,norge,2020,20-29,female,2020,51,2020-51,2020/2021,22,2020-12-20,263,2022-09-19
week,nation,norge,2020,20-29,male,2020,51,2020-51,2020/2021,22,2020-12-20,258,2022-09-19
week,nation,norge,2020,30-39,female,2020,51,2020-51,2020/2021,22,2020-12-20,261,2022-09-19
week,nation,norge,2020,30-39,male,2020,51,2020-51,2020/2021,22,2020-12-20,285,2022-09-19
week,nation,norge,2020,40-49,female,2020,51,2020-51,2020/2021,22,2020-12-20,205,2022-09-19
week,nation,norge,2020,40-49,male,2020,51,2020-51,2020/2021,22,2020-12-20,272,2022-09-19
week,nation,norge,2020,50-59,female,2020,51,2020-51,2020/2021,22,2020-12-20,177,2022-09-19
week,nation,norge,2020,50-59,male,2020,51,2020-51,2020/2021,22,2020-12-20,212,2022-09-19
week,nation,norge,2020,60-69,female,2020,51,2020-51,2020/2021,22,2020-12-20,93,2022-09-19
week,nation,norge,2020,60-69,male,2020,51,2020-51,2020/2021,22,2020-12-20,113,2022-09-19
week,nation,norge,2020,70-79,female,2020,51,2020-51,2020/2021,22,2020-12-20,55,2022-09-19
week,nation,norge,2020,70-79,male,2020,51,2020-51,2020/2021,22,2020-12-20,71,2022-09-19
week,nation,norge,2020,80-89,female,2020,51,2020-51,2020/2021,22,2020-12-20,40,2022-09-19
week,nation,norge,2020,80-89,male,2020,51,2020-51,2020/2021,22,2020-12-20,28,2022-09-19
week,nation,norge,2020,90+,female,2020,51,2020-51,2020/2021,22,2020-12-20,17,2022-09-19
week,nation,norge,2020,90+,male,2020,51,2020-51,2020/2021,22,2020-12-20,5,2022-09-19
week,nation,norge,2020,0-9,female,2020,52,2020-52,2020/2021,23,2020-12-27,93,2022-09-19
week,nation,norge,2020,0-9,male,2020,52,2020-52,2020/2021,23,2020-12-27,119,2022-09-19
week,nation,norge,2020,10-19,female,2020,52,2020-52,2020/2021,23,2020-12-27,235,2022-09-19
week,nation,norge,2020,10-19,male,2020,52,2020-52,2020/2021,23,2020-12-27,238,2022-09-19
week,nation,norge,2020,20-29,female,2020,52,2020-52,2020/2021,23,2020-12-27,312,2022-09-19
week,nation,norge,2020,20-29,male,2020,52,2020-52,2020/2021,23,2020-12-27,330,2022-09-19
week,nation,norge,2020,30-39,female,2020,52,2020-52,2020/2021,23,2020-12-27,246,2022-09-19
week,nation,norge,2020,30-39,male,2020,52,2020-52,2020/2021,23,2020-12-27,291,2022-09-19
week,nation,norge,2020,40-49,female,2020,52,2020-52,2020/2021,23,2020-12-27,263,2022-09-19
week,nation,norge,2020,40-49,male,2020,52,2020-52,2020/2021,23,2020-12-27,214,2022-09-19
week,nation,norge,2020,50-59,female,2020,52,2020-52,2020/2021,23,2020-12-27,225,2022-09-19
week,nation,norge,2020,50-59,male,2020,52,2020-52,2020/2021,23,2020-12-27,255,2022-09-19
week,nation,norge,2020,60-69,female,2020,52,2020-52,2020/2021,23,2020-12-27,95,2022-09-19
week,nation,norge,2020,60-69,male,2020,52,2020-52,2020/2021,23,2020-12-27,117,2022-09-19
week,nation,norge,2020,70-79,female,2020,52,2020-52,2020/2021,23,2020-12-27,60,2022-09-19
week,nation,norge,2020,70-79,male,2020,52,2020-52,2020/2021,23,2020-12-27,64,2022-09-19
week,nation,norge,2020,80-89,female,2020,52,2020-52,2020/2021,23,2020-12-27,34,2022-09-19
week,nation,norge,2020,80-89,male,2020,52,2020-52,2020/2021,23,2020-12-27,27,2022-09-19
week,nation,norge,2020,90+,female,2020,52,2020-52,2020/2021,23,2020-12-27,20,2022-09-19
week,nation,norge,2020,90+,male,2020,52,2020-52,2020/2021,23,2020-12-27,6,2022-09-19
week,nation,norge,2020,0-9,female,2020,53,2020-53,2020/2021,23.5,2021-01-03,129,2022-09-19
week,nation,norge,2020,0-9,male,2020,53,2020-53,2020/2021,23.5,2021-01-03,125,2022-09-19
week,nation,norge,2020,10-19,female,2020,53,2020-53,2020/2021,23.5,2021-01-03,248,2022-09-19
week,nation,norge,2020,10-19,male,2020,53,2020-53,2020/2021,23.5,2021-01-03,251,2022-09-19
week,nation,norge,2020,20-29,female,2020,53,2020-53,2020/2021,23.5,2021-01-03,414,2022-09-19
week,nation,norge,2020,20-29,male,2020,53,2020-53,2020/2021,23.5,2021-01-03,419,2022-09-19
week,nation,norge,2020,30-39,female,2020,53,2020-53,2020/2021,23.5,2021-01-03,299,2022-09-19
week,nation,norge,2020,30-39,male,2020,53,2020-53,2020/2021,23.5,2021-01-03,344,2022-09-19
week,nation,norge,2020,40-49,female,2020,53,2020-53,2020/2021,23.5,2021-01-03,268,2022-09-19
week,nation,norge,2020,40-49,male,2020,53,2020-53,2020/2021,23.5,2021-01-03,297,2022-09-19
week,nation,norge,2020,50-59,female,2020,53,2020-53,2020/2021,23.5,2021-01-03,254,2022-09-19
week,nation,norge,2020,50-59,male,2020,53,2020-53,2020/2021,23.5,2021-01-03,271,2022-09-19
week,nation,norge,2020,60-69,female,2020,53,2020-53,2020/2021,23.5,2021-01-03,119,2022-09-19
week,nation,norge,2020,60-69,male,2020,53,2020-53,2020/2021,23.5,2021-01-03,134,2022-09-19
week,nation,norge,2020,70-79,female,2020,53,2020-53,2020/2021,23.5,2021-01-03,90,2022-09-19
week,nation,norge,2020,70-79,male,2020,53,2020-53,2020/2021,23.5,2021-01-03,94,2022-09-19
week,nation,norge,2020,80-89,female,2020,53,2020-53,2020/2021,23.5,2021-01-03,47,2022-09-19
week,nation,norge,2020,80-89,male,2020,53,2020-53,2020/2021,23.5,2021-01-03,33,2022-09-19
week,nation,norge,2020,90+,female,2020,53,2020-53,2020/2021,23.5,2021-01-03,22,2022-09-19
week,nation,norge,2020,90+,male,2020,53,2020-53,2020/2021,23.5,2021-01-03,11,2022-09-19
week,nation,norge,2020,0-9,female,2021,1,2021-01,2020/2021,24,2021-01-10,152,2022-09-19
week,nation,norge,2020,0-9,male,2021,1,2021-01,2020/2021,24,2021-01-10,141,2022-09-19
week,nation,norge,2020,10-19,female,2021,1,2021-01,2020/2021,24,2021-01-10,335,2022-09-19
week,nation,norge,2020,10-19,male,2021,1,2021-01,2020/2021,24,2021-01-10,374,2022-09-19
week,nation,norge,2020,20-29,female,2021,1,2021-01,2020/2021,24,2021-01-10,521,2022-09-19
week,nation,norge,2020,20-29,male,2021,1,2021-01,2020/2021,24,2021-01-10,628,2022-09-19
week,nation,norge,2020,30-39,female,2021,1,2021-01,2020/2021,24,2021-01-10,335,2022-09-19
week,nation,norge,2020,30-39,male,2021,1,2021-01,2020/2021,24,2021-01-10,469,2022-09-19
week,nation,norge,2020,40-49,female,2021,1,2021-01,2020/2021,24,2021-01-10,309,2022-09-19
week,nation,norge,2020,40-49,male,2021,1,2021-01,2020/2021,24,2021-01-10,416,2022-09-19
week,nation,norge,2020,50-59,female,2021,1,2021-01,2020/2021,24,2021-01-10,236,2022-09-19
week,nation,norge,2020,50-59,male,2021,1,2021-01,2020/2021,24,2021-01-10,329,2022-09-19
week,nation,norge,2020,60-69,female,2021,1,2021-01,2020/2021,24,2021-01-10,97,2022-09-19
week,nation,norge,2020,60-69,male,2021,1,2021-01,2020/2021,24,2021-01-10,135,2022-09-19
week,nation,norge,2020,70-79,female,2021,1,2021-01,2020/2021,24,2021-01-10,52,2022-09-19
week,nation,norge,2020,70-79,male,2021,1,2021-01,2020/2021,24,2021-01-10,59,2022-09-19
week,nation,norge,2020,80-89,female,2021,1,2021-01,2020/2021,24,2021-01-10,34,2022-09-19
week,nation,norge,2020,80-89,male,2021,1,2021-01,2020/2021,24,2021-01-10,29,2022-09-19
week,nation,norge,2020,90+,female,2021,1,2021-01,2020/2021,24,2021-01-10,21,2022-09-19
week,nation,norge,2020,90+,male,2021,1,2021-01,2020/2021,24,2021-01-10,10,2022-09-19
week,nation,norge,2020,0-9,female,2021,2,2021-02,2020/2021,25,2021-01-17,90,2022-09-19
week,nation,norge,2020,0-9,male,2021,2,2021-02,2020/2021,25,2021-01-17,101,2022-09-19
week,nation,norge,2020,10-19,female,2021,2,2021-02,2020/2021,25,2021-01-17,208,2022-09-19
week,nation,norge,2020,10-19,male,2021,2,2021-02,2020/2021,25,2021-01-17,228,2022-09-19
week,nation,norge,2020,20-29,female,2021,2,2021-02,2020/2021,25,2021-01-17,289,2022-09-19
week,nation,norge,2020,20-29,male,2021,2,2021-02,2020/2021,25,2021-01-17,324,2022-09-19
week,nation,norge,2020,30-39,female,2021,2,2021-02,2020/2021,25,2021-01-17,201,2022-09-19
week,nation,norge,2020,30-39,male,2021,2,2021-02,2020/2021,25,2021-01-17,294,2022-09-19
week,nation,norge,2020,40-49,female,2021,2,2021-02,2020/2021,25,2021-01-17,231,2022-09-19
week,nation,norge,2020,40-49,male,2021,2,2021-02,2020/2021,25,2021-01-17,288,2022-09-19
week,nation,norge,2020,50-59,female,2021,2,2021-02,2020/2021,25,2021-01-17,189,2022-09-19
week,nation,norge,2020,50-59,male,2021,2,2021-02,2020/2021,25,2021-01-17,231,2022-09-19
week,nation,norge,2020,60-69,female,2021,2,2021-02,2020/2021,25,2021-01-17,72,2022-09-19
week,nation,norge,2020,60-69,male,2021,2,2021-02,2020/2021,25,2021-01-17,98,2022-09-19
week,nation,norge,2020,70-79,female,2021,2,2021-02,2020/2021,25,2021-01-17,45,2022-09-19
week,nation,norge,2020,70-79,male,2021,2,2021-02,2020/2021,25,2021-01-17,42,2022-09-19
week,nation,norge,2020,80-89,female,2021,2,2021-02,2020/2021,25,2021-01-17,34,2022-09-19
week,nation,norge,2020,80-89,male,2021,2,2021-02,2020/2021,25,2021-01-17,18,2022-09-19
week,nation,norge,2020,90+,female,2021,2,2021-02,2020/2021,25,2021-01-17,23,2022-09-19
week,nation,norge,2020,90+,male,2021,2,2021-02,2020/2021,25,2021-01-17,3,2022-09-19
week,nation,norge,2020,0-9,female,2021,3,2021-03,2020/2021,26,2021-01-24,82,2022-09-19
week,nation,norge,2020,0-9,male,2021,3,2021-03,2020/2021,26,2021-01-24,84,2022-09-19
week,nation,norge,2020,10-19,female,2021,3,2021-03,2020/2021,26,2021-01-24,140,2022-09-19
week,nation,norge,2020,10-19,male,2021,3,2021-03,2020/2021,26,2021-01-24,149,2022-09-19
week,nation,norge,2020,20-29,female,2021,3,2021-03,2020/2021,26,2021-01-24,190,2022-09-19
week,nation,norge,2020,20-29,male,2021,3,2021-03,2020/2021,26,2021-01-24,248,2022-09-19
week,nation,norge,2020,30-39,female,2021,3,2021-03,2020/2021,26,2021-01-24,179,2022-09-19
week,nation,norge,2020,30-39,male,2021,3,2021-03,2020/2021,26,2021-01-24,259,2022-09-19
week,nation,norge,2020,40-49,female,2021,3,2021-03,2020/2021,26,2021-01-24,155,2022-09-19
week,nation,norge,2020,40-49,male,2021,3,2021-03,2020/2021,26,2021-01-24,211,2022-09-19
week,nation,norge,2020,50-59,female,2021,3,2021-03,2020/2021,26,2021-01-24,131,2022-09-19
week,nation,norge,2020,50-59,male,2021,3,2021-03,2020/2021,26,2021-01-24,146,2022-09-19
week,nation,norge,2020,60-69,female,2021,3,2021-03,2020/2021,26,2021-01-24,61,2022-09-19
week,nation,norge,2020,60-69,male,2021,3,2021-03,2020/2021,26,2021-01-24,78,2022-09-19
week,nation,norge,2020,70-79,female,2021,3,2021-03,2020/2021,26,2021-01-24,27,2022-09-19
week,nation,norge,2020,70-79,male,2021,3,2021-03,2020/2021,26,2021-01-24,23,2022-09-19
week,nation,norge,2020,80-89,female,2021,3,2021-03,2020/2021,26,2021-01-24,29,2022-09-19
week,nation,norge,2020,80-89,male,2021,3,2021-03,2020/2021,26,2021-01-24,12,2022-09-19
week,nation,norge,2020,90+,female,2021,3,2021-03,2020/2021,26,2021-01-24,17,2022-09-19
week,nation,norge,2020,90+,male,2021,3,2021-03,2020/2021,26,2021-01-24,1,2022-09-19
week,nation,norge,2020,0-9,female,2021,4,2021-04,2020/2021,27,2021-01-31,87,2022-09-19
week,nation,norge,2020,0-9,male,2021,4,2021-04,2020/2021,27,2021-01-31,98,2022-09-19
week,nation,norge,2020,10-19,female,2021,4,2021-04,2020/2021,27,2021-01-31,102,2022-09-19
week,nation,norge,2020,10-19,male,2021,4,2021-04,2020/2021,27,2021-01-31,150,2022-09-19
week,nation,norge,2020,20-29,female,2021,4,2021-04,2020/2021,27,2021-01-31,195,2022-09-19
week,nation,norge,2020,20-29,male,2021,4,2021-04,2020/2021,27,2021-01-31,217,2022-09-19
week,nation,norge,2020,30-39,female,2021,4,2021-04,2020/2021,27,2021-01-31,143,2022-09-19
week,nation,norge,2020,30-39,male,2021,4,2021-04,2020/2021,27,2021-01-31,230,2022-09-19
week,nation,norge,2020,40-49,female,2021,4,2021-04,2020/2021,27,2021-01-31,123,2022-09-19
week,nation,norge,2020,40-49,male,2021,4,2021-04,2020/2021,27,2021-01-31,173,2022-09-19
