granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n,date_of_publishing
week,nation,norge,2020,10-19,female,2021,9,2021-09,2020/2021,32,2021-03-07,391,2022-03-03
week,nation,norge,2020,10-19,male,2021,9,2021-09,2020/2021,32,2021-03-07,390,2022-03-03
week,nation,norge,2020,20-29,female,2021,9,2021-09,2020/2021,32,2021-03-07,330,2022-03-03
week,nation,norge,2020,20-29,male,2021,9,2021-09,2020/2021,32,2021-03-07,408,2022-03-03
week,nation,norge,2020,30-39,female,2021,9,2021-09,2020/2021,32,2021-03-07,331,2022-03-03
week,nation,norge,2020,30-39,male,2021,9,2021-09,2020/2021,32,2021-03-07,378,2022-03-03
week,nation,norge,2020,40-49,female,2021,9,2021-09,2020/2021,32,2021-03-07,294,2022-03-03
week,nation,norge,2020,40-49,male,2021,9,2021-09,2020/2021,32,2021-03-07,356,2022-03-03
week,nation,norge,2020,50-59,female,2021,9,2021-09,2020/2021,32,2021-03-07,202,2022-03-03
week,nation,norge,2020,50-59,male,2021,9,2021-09,2020/2021,32,2021-03-07,264,2022-03-03
week,nation,norge,2020,60-69,female,2021,9,2021-09,2020/2021,32,2021-03-07,93,2022-03-03
week,nation,norge,2020,60-69,male,2021,9,2021-09,2020/2021,32,2021-03-07,129,2022-03-03
week,nation,norge,2020,70-79,female,2021,9,2021-09,2020/2021,32,2021-03-07,37,2022-03-03
week,nation,norge,2020,70-79,male,2021,9,2021-09,2020/2021,32,2021-03-07,49,2022-03-03
week,nation,norge,2020,80-89,female,2021,9,2021-09,2020/2021,32,2021-03-07,13,2022-03-03
week,nation,norge,2020,80-89,male,2021,9,2021-09,2020/2021,32,2021-03-07,5,2022-03-03
week,nation,norge,2020,90+,female,2021,9,2021-09,2020/2021,32,2021-03-07,0,2022-03-03
week,nation,norge,2020,90+,male,2021,9,2021-09,2020/2021,32,2021-03-07,1,2022-03-03
week,nation,norge,2020,0-9,female,2021,10,2021-10,2020/2021,33,2021-03-14,359,2022-03-03
week,nation,norge,2020,0-9,male,2021,10,2021-10,2020/2021,33,2021-03-14,350,2022-03-03
week,nation,norge,2020,10-19,female,2021,10,2021-10,2020/2021,33,2021-03-14,546,2022-03-03
week,nation,norge,2020,10-19,male,2021,10,2021-10,2020/2021,33,2021-03-14,621,2022-03-03
week,nation,norge,2020,20-29,female,2021,10,2021-10,2020/2021,33,2021-03-14,495,2022-03-03
week,nation,norge,2020,20-29,male,2021,10,2021-10,2020/2021,33,2021-03-14,534,2022-03-03
week,nation,norge,2020,30-39,female,2021,10,2021-10,2020/2021,33,2021-03-14,461,2022-03-03
week,nation,norge,2020,30-39,male,2021,10,2021-10,2020/2021,33,2021-03-14,465,2022-03-03
week,nation,norge,2020,40-49,female,2021,10,2021-10,2020/2021,33,2021-03-14,409,2022-03-03
week,nation,norge,2020,40-49,male,2021,10,2021-10,2020/2021,33,2021-03-14,443,2022-03-03
week,nation,norge,2020,50-59,female,2021,10,2021-10,2020/2021,33,2021-03-14,276,2022-03-03
week,nation,norge,2020,50-59,male,2021,10,2021-10,2020/2021,33,2021-03-14,336,2022-03-03
week,nation,norge,2020,60-69,female,2021,10,2021-10,2020/2021,33,2021-03-14,102,2022-03-03
week,nation,norge,2020,60-69,male,2021,10,2021-10,2020/2021,33,2021-03-14,119,2022-03-03
week,nation,norge,2020,70-79,female,2021,10,2021-10,2020/2021,33,2021-03-14,54,2022-03-03
week,nation,norge,2020,70-79,male,2021,10,2021-10,2020/2021,33,2021-03-14,63,2022-03-03
week,nation,norge,2020,80-89,female,2021,10,2021-10,2020/2021,33,2021-03-14,9,2022-03-03
week,nation,norge,2020,80-89,male,2021,10,2021-10,2020/2021,33,2021-03-14,12,2022-03-03
week,nation,norge,2020,90+,female,2021,10,2021-10,2020/2021,33,2021-03-14,6,2022-03-03
week,nation,norge,2020,90+,male,2021,10,2021-10,2020/2021,33,2021-03-14,5,2022-03-03
week,nation,norge,2020,0-9,female,2021,11,2021-11,2020/2021,34,2021-03-21,410,2022-03-03
week,nation,norge,2020,0-9,male,2021,11,2021-11,2020/2021,34,2021-03-21,433,2022-03-03
week,nation,norge,2020,10-19,female,2021,11,2021-11,2020/2021,34,2021-03-21,629,2022-03-03
week,nation,norge,2020,10-19,male,2021,11,2021-11,2020/2021,34,2021-03-21,699,2022-03-03
week,nation,norge,2020,20-29,female,2021,11,2021-11,2020/2021,34,2021-03-21,553,2022-03-03
week,nation,norge,2020,20-29,male,2021,11,2021-11,2020/2021,34,2021-03-21,588,2022-03-03
week,nation,norge,2020,30-39,female,2021,11,2021-11,2020/2021,34,2021-03-21,500,2022-03-03
week,nation,norge,2020,30-39,male,2021,11,2021-11,2020/2021,34,2021-03-21,542,2022-03-03
week,nation,norge,2020,40-49,female,2021,11,2021-11,2020/2021,34,2021-03-21,513,2022-03-03
week,nation,norge,2020,40-49,male,2021,11,2021-11,2020/2021,34,2021-03-21,531,2022-03-03
week,nation,norge,2020,50-59,female,2021,11,2021-11,2020/2021,34,2021-03-21,299,2022-03-03
week,nation,norge,2020,50-59,male,2021,11,2021-11,2020/2021,34,2021-03-21,387,2022-03-03
week,nation,norge,2020,60-69,female,2021,11,2021-11,2020/2021,34,2021-03-21,133,2022-03-03
week,nation,norge,2020,60-69,male,2021,11,2021-11,2020/2021,34,2021-03-21,189,2022-03-03
week,nation,norge,2020,70-79,female,2021,11,2021-11,2020/2021,34,2021-03-21,56,2022-03-03
week,nation,norge,2020,70-79,male,2021,11,2021-11,2020/2021,34,2021-03-21,79,2022-03-03
week,nation,norge,2020,80-89,female,2021,11,2021-11,2020/2021,34,2021-03-21,16,2022-03-03
week,nation,norge,2020,80-89,male,2021,11,2021-11,2020/2021,34,2021-03-21,12,2022-03-03
week,nation,norge,2020,90+,female,2021,11,2021-11,2020/2021,34,2021-03-21,5,2022-03-03
week,nation,norge,2020,90+,male,2021,11,2021-11,2020/2021,34,2021-03-21,2,2022-03-03
week,nation,norge,2020,0-9,female,2021,12,2021-12,2020/2021,35,2021-03-28,366,2022-03-03
week,nation,norge,2020,0-9,male,2021,12,2021-12,2020/2021,35,2021-03-28,366,2022-03-03
week,nation,norge,2020,10-19,female,2021,12,2021-12,2020/2021,35,2021-03-28,502,2022-03-03
week,nation,norge,2020,10-19,male,2021,12,2021-12,2020/2021,35,2021-03-28,576,2022-03-03
week,nation,norge,2020,20-29,female,2021,12,2021-12,2020/2021,35,2021-03-28,529,2022-03-03
week,nation,norge,2020,20-29,male,2021,12,2021-12,2020/2021,35,2021-03-28,619,2022-03-03
week,nation,norge,2020,30-39,female,2021,12,2021-12,2020/2021,35,2021-03-28,497,2022-03-03
week,nation,norge,2020,30-39,male,2021,12,2021-12,2020/2021,35,2021-03-28,547,2022-03-03
week,nation,norge,2020,40-49,female,2021,12,2021-12,2020/2021,35,2021-03-28,404,2022-03-03
week,nation,norge,2020,40-49,male,2021,12,2021-12,2020/2021,35,2021-03-28,475,2022-03-03
week,nation,norge,2020,50-59,female,2021,12,2021-12,2020/2021,35,2021-03-28,267,2022-03-03
week,nation,norge,2020,50-59,male,2021,12,2021-12,2020/2021,35,2021-03-28,359,2022-03-03
week,nation,norge,2020,60-69,female,2021,12,2021-12,2020/2021,35,2021-03-28,113,2022-03-03
week,nation,norge,2020,60-69,male,2021,12,2021-12,2020/2021,35,2021-03-28,165,2022-03-03
week,nation,norge,2020,70-79,female,2021,12,2021-12,2020/2021,35,2021-03-28,50,2022-03-03
week,nation,norge,2020,70-79,male,2021,12,2021-12,2020/2021,35,2021-03-28,58,2022-03-03
week,nation,norge,2020,80-89,female,2021,12,2021-12,2020/2021,35,2021-03-28,12,2022-03-03
week,nation,norge,2020,80-89,male,2021,12,2021-12,2020/2021,35,2021-03-28,11,2022-03-03
week,nation,norge,2020,90+,female,2021,12,2021-12,2020/2021,35,2021-03-28,2,2022-03-03
week,nation,norge,2020,90+,male,2021,12,2021-12,2020/2021,35,2021-03-28,2,2022-03-03
week,nation,norge,2020,0-9,female,2021,13,2021-13,2020/2021,36,2021-04-04,318,2022-03-03
week,nation,norge,2020,0-9,male,2021,13,2021-13,2020/2021,36,2021-04-04,354,2022-03-03
week,nation,norge,2020,10-19,female,2021,13,2021-13,2020/2021,36,2021-04-04,455,2022-03-03
week,nation,norge,2020,10-19,male,2021,13,2021-13,2020/2021,36,2021-04-04,472,2022-03-03
week,nation,norge,2020,20-29,female,2021,13,2021-13,2020/2021,36,2021-04-04,447,2022-03-03
week,nation,norge,2020,20-29,male,2021,13,2021-13,2020/2021,36,2021-04-04,486,2022-03-03
week,nation,norge,2020,30-39,female,2021,13,2021-13,2020/2021,36,2021-04-04,384,2022-03-03
week,nation,norge,2020,30-39,male,2021,13,2021-13,2020/2021,36,2021-04-04,441,2022-03-03
week,nation,norge,2020,40-49,female,2021,13,2021-13,2020/2021,36,2021-04-04,394,2022-03-03
week,nation,norge,2020,40-49,male,2021,13,2021-13,2020/2021,36,2021-04-04,399,2022-03-03
week,nation,norge,2020,50-59,female,2021,13,2021-13,2020/2021,36,2021-04-04,263,2022-03-03
week,nation,norge,2020,50-59,male,2021,13,2021-13,2020/2021,36,2021-04-04,302,2022-03-03
week,nation,norge,2020,60-69,female,2021,13,2021-13,2020/2021,36,2021-04-04,107,2022-03-03
week,nation,norge,2020,60-69,male,2021,13,2021-13,2020/2021,36,2021-04-04,145,2022-03-03
week,nation,norge,2020,70-79,female,2021,13,2021-13,2020/2021,36,2021-04-04,43,2022-03-03
week,nation,norge,2020,70-79,male,2021,13,2021-13,2020/2021,36,2021-04-04,59,2022-03-03
week,nation,norge,2020,80-89,female,2021,13,2021-13,2020/2021,36,2021-04-04,15,2022-03-03
week,nation,norge,2020,80-89,male,2021,13,2021-13,2020/2021,36,2021-04-04,13,2022-03-03
week,nation,norge,2020,90+,female,2021,13,2021-13,2020/2021,36,2021-04-04,9,2022-03-03
week,nation,norge,2020,90+,male,2021,13,2021-13,2020/2021,36,2021-04-04,1,2022-03-03
week,nation,norge,2020,0-9,female,2021,14,2021-14,2020/2021,37,2021-04-11,245,2022-03-03
week,nation,norge,2020,0-9,male,2021,14,2021-14,2020/2021,37,2021-04-11,278,2022-03-03
week,nation,norge,2020,10-19,female,2021,14,2021-14,2020/2021,37,2021-04-11,450,2022-03-03
week,nation,norge,2020,10-19,male,2021,14,2021-14,2020/2021,37,2021-04-11,512,2022-03-03
week,nation,norge,2020,20-29,female,2021,14,2021-14,2020/2021,37,2021-04-11,412,2022-03-03
week,nation,norge,2020,20-29,male,2021,14,2021-14,2020/2021,37,2021-04-11,537,2022-03-03
week,nation,norge,2020,30-39,female,2021,14,2021-14,2020/2021,37,2021-04-11,365,2022-03-03
week,nation,norge,2020,30-39,male,2021,14,2021-14,2020/2021,37,2021-04-11,400,2022-03-03
week,nation,norge,2020,40-49,female,2021,14,2021-14,2020/2021,37,2021-04-11,342,2022-03-03
week,nation,norge,2020,40-49,male,2021,14,2021-14,2020/2021,37,2021-04-11,406,2022-03-03
week,nation,norge,2020,50-59,female,2021,14,2021-14,2020/2021,37,2021-04-11,236,2022-03-03
week,nation,norge,2020,50-59,male,2021,14,2021-14,2020/2021,37,2021-04-11,311,2022-03-03
week,nation,norge,2020,60-69,female,2021,14,2021-14,2020/2021,37,2021-04-11,80,2022-03-03
week,nation,norge,2020,60-69,male,2021,14,2021-14,2020/2021,37,2021-04-11,122,2022-03-03
week,nation,norge,2020,70-79,female,2021,14,2021-14,2020/2021,37,2021-04-11,54,2022-03-03
week,nation,norge,2020,70-79,male,2021,14,2021-14,2020/2021,37,2021-04-11,47,2022-03-03
week,nation,norge,2020,80-89,female,2021,14,2021-14,2020/2021,37,2021-04-11,12,2022-03-03
week,nation,norge,2020,80-89,male,2021,14,2021-14,2020/2021,37,2021-04-11,9,2022-03-03
week,nation,norge,2020,90+,female,2021,14,2021-14,2020/2021,37,2021-04-11,4,2022-03-03
week,nation,norge,2020,90+,male,2021,14,2021-14,2020/2021,37,2021-04-11,3,2022-03-03
week,nation,norge,2020,0-9,female,2021,15,2021-15,2020/2021,38,2021-04-18,223,2022-03-03
week,nation,norge,2020,0-9,male,2021,15,2021-15,2020/2021,38,2021-04-18,266,2022-03-03
week,nation,norge,2020,10-19,female,2021,15,2021-15,2020/2021,38,2021-04-18,353,2022-03-03
week,nation,norge,2020,10-19,male,2021,15,2021-15,2020/2021,38,2021-04-18,331,2022-03-03
week,nation,norge,2020,20-29,female,2021,15,2021-15,2020/2021,38,2021-04-18,299,2022-03-03
week,nation,norge,2020,20-29,male,2021,15,2021-15,2020/2021,38,2021-04-18,367,2022-03-03
week,nation,norge,2020,30-39,female,2021,15,2021-15,2020/2021,38,2021-04-18,270,2022-03-03
week,nation,norge,2020,30-39,male,2021,15,2021-15,2020/2021,38,2021-04-18,336,2022-03-03
week,nation,norge,2020,40-49,female,2021,15,2021-15,2020/2021,38,2021-04-18,276,2022-03-03
week,nation,norge,2020,40-49,male,2021,15,2021-15,2020/2021,38,2021-04-18,315,2022-03-03
week,nation,norge,2020,50-59,female,2021,15,2021-15,2020/2021,38,2021-04-18,199,2022-03-03
week,nation,norge,2020,50-59,male,2021,15,2021-15,2020/2021,38,2021-04-18,237,2022-03-03
week,nation,norge,2020,60-69,female,2021,15,2021-15,2020/2021,38,2021-04-18,80,2022-03-03
week,nation,norge,2020,60-69,male,2021,15,2021-15,2020/2021,38,2021-04-18,95,2022-03-03
week,nation,norge,2020,70-79,female,2021,15,2021-15,2020/2021,38,2021-04-18,32,2022-03-03
week,nation,norge,2020,70-79,male,2021,15,2021-15,2020/2021,38,2021-04-18,39,2022-03-03
week,nation,norge,2020,80-89,female,2021,15,2021-15,2020/2021,38,2021-04-18,11,2022-03-03
week,nation,norge,2020,80-89,male,2021,15,2021-15,2020/2021,38,2021-04-18,10,2022-03-03
week,nation,norge,2020,90+,female,2021,15,2021-15,2020/2021,38,2021-04-18,0,2022-03-03
week,nation,norge,2020,90+,male,2021,15,2021-15,2020/2021,38,2021-04-18,0,2022-03-03
week,nation,norge,2020,0-9,female,2021,16,2021-16,2020/2021,39,2021-04-25,213,2022-03-03
week,nation,norge,2020,0-9,male,2021,16,2021-16,2020/2021,39,2021-04-25,231,2022-03-03
week,nation,norge,2020,10-19,female,2021,16,2021-16,2020/2021,39,2021-04-25,277,2022-03-03
week,nation,norge,2020,10-19,male,2021,16,2021-16,2020/2021,39,2021-04-25,297,2022-03-03
week,nation,norge,2020,20-29,female,2021,16,2021-16,2020/2021,39,2021-04-25,269,2022-03-03
week,nation,norge,2020,20-29,male,2021,16,2021-16,2020/2021,39,2021-04-25,337,2022-03-03
week,nation,norge,2020,30-39,female,2021,16,2021-16,2020/2021,39,2021-04-25,227,2022-03-03
week,nation,norge,2020,30-39,male,2021,16,2021-16,2020/2021,39,2021-04-25,279,2022-03-03
week,nation,norge,2020,40-49,female,2021,16,2021-16,2020/2021,39,2021-04-25,245,2022-03-03
week,nation,norge,2020,40-49,male,2021,16,2021-16,2020/2021,39,2021-04-25,270,2022-03-03
week,nation,norge,2020,50-59,female,2021,16,2021-16,2020/2021,39,2021-04-25,151,2022-03-03
week,nation,norge,2020,50-59,male,2021,16,2021-16,2020/2021,39,2021-04-25,214,2022-03-03
week,nation,norge,2020,60-69,female,2021,16,2021-16,2020/2021,39,2021-04-25,64,2022-03-03
week,nation,norge,2020,60-69,male,2021,16,2021-16,2020/2021,39,2021-04-25,78,2022-03-03
week,nation,norge,2020,70-79,female,2021,16,2021-16,2020/2021,39,2021-04-25,20,2022-03-03
week,nation,norge,2020,70-79,male,2021,16,2021-16,2020/2021,39,2021-04-25,26,2022-03-03
week,nation,norge,2020,80-89,female,2021,16,2021-16,2020/2021,39,2021-04-25,8,2022-03-03
week,nation,norge,2020,80-89,male,2021,16,2021-16,2020/2021,39,2021-04-25,9,2022-03-03
week,nation,norge,2020,90+,female,2021,16,2021-16,2020/2021,39,2021-04-25,4,2022-03-03
week,nation,norge,2020,90+,male,2021,16,2021-16,2020/2021,39,2021-04-25,3,2022-03-03
week,nation,norge,2020,0-9,female,2021,17,2021-17,2020/2021,40,2021-05-02,161,2022-03-03
week,nation,norge,2020,0-9,male,2021,17,2021-17,2020/2021,40,2021-05-02,193,2022-03-03
week,nation,norge,2020,10-19,female,2021,17,2021-17,2020/2021,40,2021-05-02,228,2022-03-03
week,nation,norge,2020,10-19,male,2021,17,2021-17,2020/2021,40,2021-05-02,278,2022-03-03
week,nation,norge,2020,20-29,female,2021,17,2021-17,2020/2021,40,2021-05-02,238,2022-03-03
week,nation,norge,2020,20-29,male,2021,17,2021-17,2020/2021,40,2021-05-02,270,2022-03-03
week,nation,norge,2020,30-39,female,2021,17,2021-17,2020/2021,40,2021-05-02,239,2022-03-03
week,nation,norge,2020,30-39,male,2021,17,2021-17,2020/2021,40,2021-05-02,288,2022-03-03
week,nation,norge,2020,40-49,female,2021,17,2021-17,2020/2021,40,2021-05-02,206,2022-03-03
week,nation,norge,2020,40-49,male,2021,17,2021-17,2020/2021,40,2021-05-02,226,2022-03-03
week,nation,norge,2020,50-59,female,2021,17,2021-17,2020/2021,40,2021-05-02,136,2022-03-03
week,nation,norge,2020,50-59,male,2021,17,2021-17,2020/2021,40,2021-05-02,171,2022-03-03
week,nation,norge,2020,60-69,female,2021,17,2021-17,2020/2021,40,2021-05-02,47,2022-03-03
week,nation,norge,2020,60-69,male,2021,17,2021-17,2020/2021,40,2021-05-02,70,2022-03-03
week,nation,norge,2020,70-79,female,2021,17,2021-17,2020/2021,40,2021-05-02,17,2022-03-03
week,nation,norge,2020,70-79,male,2021,17,2021-17,2020/2021,40,2021-05-02,17,2022-03-03
week,nation,norge,2020,80-89,female,2021,17,2021-17,2020/2021,40,2021-05-02,6,2022-03-03
week,nation,norge,2020,80-89,male,2021,17,2021-17,2020/2021,40,2021-05-02,4,2022-03-03
week,nation,norge,2020,90+,female,2021,17,2021-17,2020/2021,40,2021-05-02,7,2022-03-03
week,nation,norge,2020,90+,male,2021,17,2021-17,2020/2021,40,2021-05-02,2,2022-03-03
week,nation,norge,2020,0-9,female,2021,18,2021-18,2020/2021,41,2021-05-09,182,2022-03-03
week,nation,norge,2020,0-9,male,2021,18,2021-18,2020/2021,41,2021-05-09,181,2022-03-03
week,nation,norge,2020,10-19,female,2021,18,2021-18,2020/2021,41,2021-05-09,371,2022-03-03
week,nation,norge,2020,10-19,male,2021,18,2021-18,2020/2021,41,2021-05-09,352,2022-03-03
week,nation,norge,2020,20-29,female,2021,18,2021-18,2020/2021,41,2021-05-09,304,2022-03-03
week,nation,norge,2020,20-29,male,2021,18,2021-18,2020/2021,41,2021-05-09,384,2022-03-03
week,nation,norge,2020,30-39,female,2021,18,2021-18,2020/2021,41,2021-05-09,203,2022-03-03
week,nation,norge,2020,30-39,male,2021,18,2021-18,2020/2021,41,2021-05-09,245,2022-03-03
week,nation,norge,2020,40-49,female,2021,18,2021-18,2020/2021,41,2021-05-09,199,2022-03-03
week,nation,norge,2020,40-49,male,2021,18,2021-18,2020/2021,41,2021-05-09,217,2022-03-03
week,nation,norge,2020,50-59,female,2021,18,2021-18,2020/2021,41,2021-05-09,132,2022-03-03
week,nation,norge,2020,50-59,male,2021,18,2021-18,2020/2021,41,2021-05-09,176,2022-03-03
week,nation,norge,2020,60-69,female,2021,18,2021-18,2020/2021,41,2021-05-09,43,2022-03-03
week,nation,norge,2020,60-69,male,2021,18,2021-18,2020/2021,41,2021-05-09,80,2022-03-03
week,nation,norge,2020,70-79,female,2021,18,2021-18,2020/2021,41,2021-05-09,18,2022-03-03
week,nation,norge,2020,70-79,male,2021,18,2021-18,2020/2021,41,2021-05-09,22,2022-03-03
week,nation,norge,2020,80-89,female,2021,18,2021-18,2020/2021,41,2021-05-09,10,2022-03-03
week,nation,norge,2020,80-89,male,2021,18,2021-18,2020/2021,41,2021-05-09,1,2022-03-03
week,nation,norge,2020,90+,female,2021,18,2021-18,2020/2021,41,2021-05-09,0,2022-03-03
week,nation,norge,2020,90+,male,2021,18,2021-18,2020/2021,41,2021-05-09,0,2022-03-03
week,nation,norge,2020,0-9,female,2021,19,2021-19,2020/2021,42,2021-05-16,154,2022-03-03
week,nation,norge,2020,0-9,male,2021,19,2021-19,2020/2021,42,2021-05-16,159,2022-03-03
week,nation,norge,2020,10-19,female,2021,19,2021-19,2020/2021,42,2021-05-16,268,2022-03-03
week,nation,norge,2020,10-19,male,2021,19,2021-19,2020/2021,42,2021-05-16,235,2022-03-03
week,nation,norge,2020,20-29,female,2021,19,2021-19,2020/2021,42,2021-05-16,205,2022-03-03
week,nation,norge,2020,20-29,male,2021,19,2021-19,2020/2021,42,2021-05-16,262,2022-03-03
week,nation,norge,2020,30-39,female,2021,19,2021-19,2020/2021,42,2021-05-16,199,2022-03-03
week,nation,norge,2020,30-39,male,2021,19,2021-19,2020/2021,42,2021-05-16,239,2022-03-03
week,nation,norge,2020,40-49,female,2021,19,2021-19,2020/2021,42,2021-05-16,165,2022-03-03
week,nation,norge,2020,40-49,male,2021,19,2021-19,2020/2021,42,2021-05-16,224,2022-03-03
week,nation,norge,2020,50-59,female,2021,19,2021-19,2020/2021,42,2021-05-16,157,2022-03-03
week,nation,norge,2020,50-59,male,2021,19,2021-19,2020/2021,42,2021-05-16,151,2022-03-03
week,nation,norge,2020,60-69,female,2021,19,2021-19,2020/2021,42,2021-05-16,41,2022-03-03
week,nation,norge,2020,60-69,male,2021,19,2021-19,2020/2021,42,2021-05-16,62,2022-03-03
week,nation,norge,2020,70-79,female,2021,19,2021-19,2020/2021,42,2021-05-16,11,2022-03-03
week,nation,norge,2020,70-79,male,2021,19,2021-19,2020/2021,42,2021-05-16,16,2022-03-03
week,nation,norge,2020,80-89,female,2021,19,2021-19,2020/2021,42,2021-05-16,8,2022-03-03
week,nation,norge,2020,80-89,male,2021,19,2021-19,2020/2021,42,2021-05-16,5,2022-03-03
week,nation,norge,2020,90+,female,2021,19,2021-19,2020/2021,42,2021-05-16,1,2022-03-03
week,nation,norge,2020,90+,male,2021,19,2021-19,2020/2021,42,2021-05-16,2,2022-03-03
week,nation,norge,2020,0-9,female,2021,20,2021-20,2020/2021,43,2021-05-23,142,2022-03-03
week,nation,norge,2020,0-9,male,2021,20,2021-20,2020/2021,43,2021-05-23,140,2022-03-03
week,nation,norge,2020,10-19,female,2021,20,2021-20,2020/2021,43,2021-05-23,480,2022-03-03
week,nation,norge,2020,10-19,male,2021,20,2021-20,2020/2021,43,2021-05-23,407,2022-03-03
week,nation,norge,2020,20-29,female,2021,20,2021-20,2020/2021,43,2021-05-23,407,2022-03-03
week,nation,norge,2020,20-29,male,2021,20,2021-20,2020/2021,43,2021-05-23,524,2022-03-03
week,nation,norge,2020,30-39,female,2021,20,2021-20,2020/2021,43,2021-05-23,182,2022-03-03
week,nation,norge,2020,30-39,male,2021,20,2021-20,2020/2021,43,2021-05-23,226,2022-03-03
week,nation,norge,2020,40-49,female,2021,20,2021-20,2020/2021,43,2021-05-23,159,2022-03-03
week,nation,norge,2020,40-49,male,2021,20,2021-20,2020/2021,43,2021-05-23,176,2022-03-03
week,nation,norge,2020,50-59,female,2021,20,2021-20,2020/2021,43,2021-05-23,127,2022-03-03
week,nation,norge,2020,50-59,male,2021,20,2021-20,2020/2021,43,2021-05-23,147,2022-03-03
week,nation,norge,2020,60-69,female,2021,20,2021-20,2020/2021,43,2021-05-23,32,2022-03-03
week,nation,norge,2020,60-69,male,2021,20,2021-20,2020/2021,43,2021-05-23,45,2022-03-03
week,nation,norge,2020,70-79,female,2021,20,2021-20,2020/2021,43,2021-05-23,9,2022-03-03
week,nation,norge,2020,70-79,male,2021,20,2021-20,2020/2021,43,2021-05-23,17,2022-03-03
week,nation,norge,2020,80-89,female,2021,20,2021-20,2020/2021,43,2021-05-23,6,2022-03-03
week,nation,norge,2020,80-89,male,2021,20,2021-20,2020/2021,43,2021-05-23,1,2022-03-03
week,nation,norge,2020,90+,female,2021,20,2021-20,2020/2021,43,2021-05-23,0,2022-03-03
week,nation,norge,2020,90+,male,2021,20,2021-20,2020/2021,43,2021-05-23,0,2022-03-03
week,nation,norge,2020,0-9,female,2021,21,2021-21,2020/2021,44,2021-05-30,119,2022-03-03
week,nation,norge,2020,0-9,male,2021,21,2021-21,2020/2021,44,2021-05-30,126,2022-03-03
week,nation,norge,2020,10-19,female,2021,21,2021-21,2020/2021,44,2021-05-30,282,2022-03-03
week,nation,norge,2020,10-19,male,2021,21,2021-21,2020/2021,44,2021-05-30,285,2022-03-03
week,nation,norge,2020,20-29,female,2021,21,2021-21,2020/2021,44,2021-05-30,198,2022-03-03
week,nation,norge,2020,20-29,male,2021,21,2021-21,2020/2021,44,2021-05-30,315,2022-03-03
week,nation,norge,2020,30-39,female,2021,21,2021-21,2020/2021,44,2021-05-30,162,2022-03-03
week,nation,norge,2020,30-39,male,2021,21,2021-21,2020/2021,44,2021-05-30,178,2022-03-03
week,nation,norge,2020,40-49,female,2021,21,2021-21,2020/2021,44,2021-05-30,154,2022-03-03
week,nation,norge,2020,40-49,male,2021,21,2021-21,2020/2021,44,2021-05-30,135,2022-03-03
week,nation,norge,2020,50-59,female,2021,21,2021-21,2020/2021,44,2021-05-30,106,2022-03-03
week,nation,norge,2020,50-59,male,2021,21,2021-21,2020/2021,44,2021-05-30,137,2022-03-03
week,nation,norge,2020,60-69,female,2021,21,2021-21,2020/2021,44,2021-05-30,27,2022-03-03
week,nation,norge,2020,60-69,male,2021,21,2021-21,2020/2021,44,2021-05-30,37,2022-03-03
week,nation,norge,2020,70-79,female,2021,21,2021-21,2020/2021,44,2021-05-30,10,2022-03-03
week,nation,norge,2020,70-79,male,2021,21,2021-21,2020/2021,44,2021-05-30,12,2022-03-03
week,nation,norge,2020,80-89,female,2021,21,2021-21,2020/2021,44,2021-05-30,1,2022-03-03
week,nation,norge,2020,80-89,male,2021,21,2021-21,2020/2021,44,2021-05-30,4,2022-03-03
week,nation,norge,2020,90+,female,2021,21,2021-21,2020/2021,44,2021-05-30,1,2022-03-03
week,nation,norge,2020,90+,male,2021,21,2021-21,2020/2021,44,2021-05-30,0,2022-03-03
week,nation,norge,2020,0-9,female,2021,22,2021-22,2020/2021,45,2021-06-06,89,2022-03-03
week,nation,norge,2020,0-9,male,2021,22,2021-22,2020/2021,45,2021-06-06,77,2022-03-03
week,nation,norge,2020,10-19,female,2021,22,2021-22,2020/2021,45,2021-06-06,339,2022-03-03
week,nation,norge,2020,10-19,male,2021,22,2021-22,2020/2021,45,2021-06-06,355,2022-03-03
week,nation,norge,2020,20-29,female,2021,22,2021-22,2020/2021,45,2021-06-06,144,2022-03-03
week,nation,norge,2020,20-29,male,2021,22,2021-22,2020/2021,45,2021-06-06,196,2022-03-03
week,nation,norge,2020,30-39,female,2021,22,2021-22,2020/2021,45,2021-06-06,122,2022-03-03
week,nation,norge,2020,30-39,male,2021,22,2021-22,2020/2021,45,2021-06-06,141,2022-03-03
week,nation,norge,2020,40-49,female,2021,22,2021-22,2020/2021,45,2021-06-06,100,2022-03-03
week,nation,norge,2020,40-49,male,2021,22,2021-22,2020/2021,45,2021-06-06,109,2022-03-03
week,nation,norge,2020,50-59,female,2021,22,2021-22,2020/2021,45,2021-06-06,48,2022-03-03
week,nation,norge,2020,50-59,male,2021,22,2021-22,2020/2021,45,2021-06-06,83,2022-03-03
week,nation,norge,2020,60-69,female,2021,22,2021-22,2020/2021,45,2021-06-06,18,2022-03-03
week,nation,norge,2020,60-69,male,2021,22,2021-22,2020/2021,45,2021-06-06,21,2022-03-03
week,nation,norge,2020,70-79,female,2021,22,2021-22,2020/2021,45,2021-06-06,3,2022-03-03
week,nation,norge,2020,70-79,male,2021,22,2021-22,2020/2021,45,2021-06-06,9,2022-03-03
