granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n,location_name
day,county,county46,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-08,16,Vestland
day,county,county46,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-09,20,Vestland
day,county,county46,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-10,2,Vestland
day,county,county46,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-11,34,Vestland
day,county,county46,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-12,7,Vestland
day,county,county46,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-13,8,Vestland
day,county,county46,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-14,35,Vestland
day,county,county46,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-15,16,Vestland
day,county,county46,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-16,15,Vestland
day,county,county46,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-17,10,Vestland
day,county,county46,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-18,7,Vestland
day,county,county46,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-19,1,Vestland
day,county,county46,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-20,6,Vestland
day,county,county46,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-21,11,Vestland
day,county,county46,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-22,6,Vestland
day,county,county46,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-23,3,Vestland
day,county,county46,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-24,7,Vestland
day,county,county46,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-25,3,Vestland
day,county,county46,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-26,1,Vestland
day,county,county46,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-27,11,Vestland
day,county,county46,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-28,4,Vestland
day,county,county46,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-29,3,Vestland
day,county,county46,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-30,4,Vestland
day,county,county46,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-01,1,Vestland
day,county,county46,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-02,3,Vestland
day,county,county46,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-03,2,Vestland
day,county,county46,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-04,0,Vestland
day,county,county46,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-05,2,Vestland
day,county,county46,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-06,1,Vestland
day,county,county46,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-07,1,Vestland
day,county,county46,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-08,1,Vestland
day,county,county46,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-09,1,Vestland
day,county,county46,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-10,0,Vestland
day,county,county46,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-11,1,Vestland
day,county,county46,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-12,0,Vestland
day,county,county46,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-13,0,Vestland
day,county,county46,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-14,0,Vestland
day,county,county46,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-15,0,Vestland
day,county,county46,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-16,0,Vestland
day,county,county46,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-17,0,Vestland
day,county,county46,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-18,1,Vestland
day,county,county46,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-19,1,Vestland
day,county,county46,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-20,0,Vestland
day,county,county46,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-21,0,Vestland
day,county,county46,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-22,1,Vestland
day,county,county46,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-23,0,Vestland
day,county,county46,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-24,0,Vestland
day,county,county46,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-25,0,Vestland
day,county,county46,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-26,0,Vestland
day,county,county46,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-27,0,Vestland
day,county,county46,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-28,0,Vestland
day,county,county46,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-29,0,Vestland
day,county,county46,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-30,0,Vestland
day,county,county46,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-31,0,Vestland
day,county,county46,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-01,0,Vestland
day,county,county46,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-02,1,Vestland
day,county,county46,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-03,1,Vestland
day,county,county50,2020,total,total,2020,8,2020-08,2019/2020,31,2020-02-21,0,Trøndelag
day,county,county50,2020,total,total,2020,8,2020-08,2019/2020,31,2020-02-22,0,Trøndelag
day,county,county50,2020,total,total,2020,8,2020-08,2019/2020,31,2020-02-23,0,Trøndelag
day,county,county50,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-24,0,Trøndelag
day,county,county50,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-25,0,Trøndelag
day,county,county50,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-26,0,Trøndelag
day,county,county50,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-27,0,Trøndelag
day,county,county50,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-28,0,Trøndelag
day,county,county50,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-29,0,Trøndelag
day,county,county50,2020,total,total,2020,9,2020-09,2019/2020,32,2020-03-01,0,Trøndelag
day,county,county50,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-02,0,Trøndelag
day,county,county50,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-03,6,Trøndelag
day,county,county50,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-04,6,Trøndelag
day,county,county50,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-05,5,Trøndelag
day,county,county50,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-06,0,Trøndelag
day,county,county50,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-07,1,Trøndelag
day,county,county50,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-08,4,Trøndelag
day,county,county50,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-09,15,Trøndelag
day,county,county50,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-10,18,Trøndelag
day,county,county50,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-11,10,Trøndelag
day,county,county50,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-12,3,Trøndelag
day,county,county50,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-13,3,Trøndelag
day,county,county50,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-14,9,Trøndelag
day,county,county50,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-15,8,Trøndelag
day,county,county50,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-16,9,Trøndelag
day,county,county50,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-17,4,Trøndelag
day,county,county50,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-18,20,Trøndelag
day,county,county50,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-19,21,Trøndelag
day,county,county50,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-20,29,Trøndelag
day,county,county50,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-21,20,Trøndelag
day,county,county50,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-22,3,Trøndelag
day,county,county50,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-23,23,Trøndelag
day,county,county50,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-24,23,Trøndelag
day,county,county50,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-25,20,Trøndelag
day,county,county50,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-26,21,Trøndelag
day,county,county50,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-27,18,Trøndelag
day,county,county50,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-28,18,Trøndelag
day,county,county50,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-29,3,Trøndelag
day,county,county50,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-30,10,Trøndelag
day,county,county50,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-31,10,Trøndelag
day,county,county50,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-01,12,Trøndelag
day,county,county50,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-02,9,Trøndelag
day,county,county50,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-03,8,Trøndelag
day,county,county50,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-04,1,Trøndelag
day,county,county50,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-05,3,Trøndelag
day,county,county50,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-06,4,Trøndelag
day,county,county50,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-07,10,Trøndelag
day,county,county50,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-08,3,Trøndelag
day,county,county50,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-09,2,Trøndelag
day,county,county50,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-10,7,Trøndelag
day,county,county50,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-11,0,Trøndelag
day,county,county50,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-12,3,Trøndelag
day,county,county50,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-13,2,Trøndelag
day,county,county50,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-14,1,Trøndelag
day,county,county50,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-15,4,Trøndelag
day,county,county50,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-16,4,Trøndelag
day,county,county50,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-17,4,Trøndelag
day,county,county50,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-18,3,Trøndelag
day,county,county50,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-19,1,Trøndelag
day,county,county50,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-20,1,Trøndelag
day,county,county50,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-21,9,Trøndelag
day,county,county50,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-22,2,Trøndelag
day,county,county50,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-23,11,Trøndelag
day,county,county50,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-24,9,Trøndelag
day,county,county50,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-25,7,Trøndelag
day,county,county50,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-26,10,Trøndelag
day,county,county50,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-27,3,Trøndelag
day,county,county50,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-28,3,Trøndelag
day,county,county50,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-29,4,Trøndelag
day,county,county50,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-30,4,Trøndelag
day,county,county50,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-01,13,Trøndelag
day,county,county50,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-02,1,Trøndelag
day,county,county50,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-03,4,Trøndelag
day,county,county50,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-04,5,Trøndelag
day,county,county50,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-05,2,Trøndelag
day,county,county50,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-06,5,Trøndelag
day,county,county50,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-07,3,Trøndelag
day,county,county50,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-08,1,Trøndelag
day,county,county50,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-09,1,Trøndelag
day,county,county50,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-10,1,Trøndelag
day,county,county50,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-11,2,Trøndelag
day,county,county50,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-12,2,Trøndelag
day,county,county50,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-13,0,Trøndelag
day,county,county50,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-14,2,Trøndelag
day,county,county50,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-15,1,Trøndelag
day,county,county50,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-16,4,Trøndelag
day,county,county50,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-17,1,Trøndelag
day,county,county50,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-18,1,Trøndelag
day,county,county50,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-19,0,Trøndelag
day,county,county50,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-20,1,Trøndelag
day,county,county50,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-21,0,Trøndelag
day,county,county50,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-22,0,Trøndelag
day,county,county50,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-23,0,Trøndelag
day,county,county50,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-24,0,Trøndelag
day,county,county50,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-25,0,Trøndelag
day,county,county50,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-26,2,Trøndelag
day,county,county50,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-27,0,Trøndelag
day,county,county50,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-28,1,Trøndelag
day,county,county50,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-29,0,Trøndelag
day,county,county50,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-30,0,Trøndelag
day,county,county50,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-31,0,Trøndelag
day,county,county50,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-01,0,Trøndelag
day,county,county50,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-02,0,Trøndelag
day,county,county50,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-03,0,Trøndelag
day,county,county54,2020,total,total,2020,8,2020-08,2019/2020,31,2020-02-21,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,8,2020-08,2019/2020,31,2020-02-22,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,8,2020-08,2019/2020,31,2020-02-23,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-24,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-25,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-26,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-27,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-28,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-29,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,9,2020-09,2019/2020,32,2020-03-01,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-02,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-03,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-04,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-05,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-06,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-07,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-08,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-09,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-10,4,Troms og Finnmark
day,county,county54,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-11,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-12,6,Troms og Finnmark
day,county,county54,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-13,5,Troms og Finnmark
day,county,county54,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-14,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-15,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-16,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-17,2,Troms og Finnmark
day,county,county54,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-18,2,Troms og Finnmark
day,county,county54,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-19,4,Troms og Finnmark
day,county,county54,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-20,16,Troms og Finnmark
day,county,county54,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-21,5,Troms og Finnmark
day,county,county54,2020,total,total,2020,12,2020-12,2019/2020,35,2020-03-22,14,Troms og Finnmark
day,county,county54,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-23,19,Troms og Finnmark
day,county,county54,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-24,10,Troms og Finnmark
day,county,county54,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-25,21,Troms og Finnmark
day,county,county54,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-26,10,Troms og Finnmark
day,county,county54,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-27,15,Troms og Finnmark
day,county,county54,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-28,5,Troms og Finnmark
day,county,county54,2020,total,total,2020,13,2020-13,2019/2020,36,2020-03-29,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-30,6,Troms og Finnmark
day,county,county54,2020,total,total,2020,14,2020-14,2019/2020,37,2020-03-31,5,Troms og Finnmark
day,county,county54,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-01,6,Troms og Finnmark
day,county,county54,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-02,6,Troms og Finnmark
day,county,county54,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-03,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-04,2,Troms og Finnmark
day,county,county54,2020,total,total,2020,14,2020-14,2019/2020,37,2020-04-05,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-06,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-07,2,Troms og Finnmark
day,county,county54,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-08,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-09,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-10,2,Troms og Finnmark
day,county,county54,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-11,4,Troms og Finnmark
day,county,county54,2020,total,total,2020,15,2020-15,2019/2020,38,2020-04-12,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-13,4,Troms og Finnmark
day,county,county54,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-14,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-15,5,Troms og Finnmark
day,county,county54,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-16,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-17,5,Troms og Finnmark
day,county,county54,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-18,5,Troms og Finnmark
day,county,county54,2020,total,total,2020,16,2020-16,2019/2020,39,2020-04-19,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-20,2,Troms og Finnmark
day,county,county54,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-21,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-22,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-23,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-24,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-25,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-26,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-27,4,Troms og Finnmark
day,county,county54,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-28,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-29,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-30,2,Troms og Finnmark
day,county,county54,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-01,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-02,3,Troms og Finnmark
day,county,county54,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-03,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-04,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-05,2,Troms og Finnmark
day,county,county54,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-06,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-07,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-08,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-09,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-10,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-11,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-12,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-13,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-14,1,Troms og Finnmark
day,county,county54,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-15,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-16,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-17,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-18,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-19,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-20,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-21,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-22,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-23,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-24,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-25,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-26,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-27,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-28,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-29,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-30,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-31,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-01,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-02,0,Troms og Finnmark
day,county,county54,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-03,0,Troms og Finnmark
day,nation,norge,2020,total,total,2020,8,2020-08,2019/2020,31,2020-02-21,1,Norge
day,nation,norge,2020,total,total,2020,8,2020-08,2019/2020,31,2020-02-22,0,Norge
day,nation,norge,2020,total,total,2020,8,2020-08,2019/2020,31,2020-02-23,0,Norge
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-24,0,Norge
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-25,0,Norge
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-26,3,Norge
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-27,2,Norge
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-28,9,Norge
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-02-29,6,Norge
day,nation,norge,2020,total,total,2020,9,2020-09,2019/2020,32,2020-03-01,10,Norge
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-02,12,Norge
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-03,31,Norge
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-04,32,Norge
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-05,33,Norge
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-06,25,Norge
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-07,20,Norge
day,nation,norge,2020,total,total,2020,10,2020-10,2019/2020,33,2020-03-08,64,Norge
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-09,247,Norge
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-10,243,Norge
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-11,174,Norge
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-12,206,Norge
day,nation,norge,2020,total,total,2020,11,2020-11,2019/2020,34,2020-03-13,147,Norge
