granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name
total,municip,municip3816,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,58,0,0.890253261703761,0,6515,Nome
total,municip,municip3817,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,80,0,0.765990042129452,0,10444,Midt-Telemark
total,municip,municip3818,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,62,0,1.08943946582323,0,5691,Tinn
total,municip,municip3819,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20,0,1.27145581691036,0,1573,Hjartdal
total,municip,municip3820,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,31,0,1.07340720221607,0,2888,Seljord
total,municip,municip3821,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26,0,1.08198085726176,0,2403,Kviteseid
total,municip,municip3822,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,0,0.759668508287293,0,1448,Nissedal
total,municip,municip3823,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12,0,0.932400932400932,0,1287,Fyresdal
total,municip,municip3824,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26,0,1.18128123580191,0,2201,Tokke
total,municip,municip3825,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,31,0,0.843307943416757,0,3676,Vinje
total,municip,municip4201,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,80,0,1.17491555294463,0,6809,Risør
total,municip,municip4202,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,238,0,1.01087325857968,0,23544,Grimstad
total,municip,municip4203,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,528,0,1.17335940798684,0,44999,Arendal
total,municip,municip4204,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1025,0,0.918187274372274,0,111633,Kristiansand
total,municip,municip4205,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,214,0,0.928577627353988,0,23046,Lindesnes
total,municip,municip4206,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,92,0,0.949334434010938,0,9691,Farsund
total,municip,municip4207,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,138,0,1.52857775808595,0,9028,Flekkefjord
total,municip,municip4211,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,24,0,0.988467874794069,0,2428,Gjerstad
total,municip,municip4212,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13,0,0.619933237958989,0,2097,Vegårshei
total,municip,municip4213,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,68,0,1.12340987939865,0,6053,Tvedestrand
total,municip,municip4214,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,60,0,1.00823391026718,0,5951,Froland
total,municip,municip4215,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,128,0,1.15586057431822,0,11074,Lillesand
total,municip,municip4216,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46,0,0.880214313050134,0,5226,Birkenes
total,municip,municip4217,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21,0,1.1437908496732,0,1836,Åmli
total,municip,municip4218,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12,0,0.901577761081893,0,1331,Iveland
total,municip,municip4219,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,52,0,1.43093010456797,0,3634,Evje og Hornnes
total,municip,municip4220,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12,0,1.03270223752151,0,1162,Bygland
total,municip,municip4221,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12,0,1.03092783505155,0,1164,Valle
total,municip,municip4222,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13,0,1.34715025906736,0,965,Bykle
total,municip,municip4223,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,129,0,0.873155543522404,0,14774,Vennesla
total,municip,municip4224,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,14,0,1.50214592274678,0,932,Åseral
total,municip,municip4225,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,92,0,0.887602508441872,0,10365,Lyngdal
total,municip,municip4226,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,14,0,0.833333333333333,0,1680,Hægebostad
total,municip,municip4227,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,70,0,1.16919993318858,0,5987,Kvinesdal
total,municip,municip4228,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13,0,0.713501646542261,0,1822,Sirdal
total,municip,municip4601,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2737,0,0.963973387713125,0,283929,Bergen
total,municip,municip4602,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,164,0,0.953100482361829,0,17207,Kinn
total,municip,municip4611,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,45,0,1.10782865583456,0,4062,Etne
total,municip,municip4612,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,34,0,0.589663544918488,0,5766,Sveio
total,municip,municip4613,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,110,0,0.919963201471941,0,11957,Bømlo
total,municip,municip4614,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,206,0,1.09813955967802,0,18759,Stord
total,municip,municip4615,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,34,0,1.06616494198808,0,3189,Fitjar
total,municip,municip4616,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,29,0,1.01080515859184,0,2869,Tysnes
total,municip,municip4617,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,149,0,1.13992808507383,0,13071,Kvinnherad
total,municip,municip4618,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,131,0,1.18573497465605,0,11048,Ullensvang
total,municip,municip4619,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12,0,1.32450331125828,0,906,Eidfjord
total,municip,municip4620,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13,0,1.2037037037037,0,1080,Ulvik
total,municip,municip4621,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,177,0,1.12452350698856,0,15740,Voss herad
total,municip,municip4622,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,85,0,1.00508454534705,0,8457,Kvam
total,municip,municip4623,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,29,0,1.16700201207243,0,2485,Samnanger
total,municip,municip4624,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,215,0,0.863176489481291,0,24908,Bjørnafjorden
total,municip,municip4625,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,41,0,0.783040488922842,0,5236,Austevoll
total,municip,municip4626,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,301,0,0.785572606743919,0,38316,Øygarden
total,municip,municip4627,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,214,0,0.724122762494502,0,29553,Askøy
total,municip,municip4628,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,39,0,0.980638672366105,0,3977,Vaksdal
total,municip,municip4629,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,0,2.83505154639175,0,388,Modalen
total,municip,municip4630,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,83,0,1.02494443072364,0,8098,Osterøy
total,municip,municip4631,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,213,0,0.728852997536272,0,29224,Alver
total,municip,municip4632,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,32,0,1.11498257839721,0,2870,Austrheim
total,municip,municip4633,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13,0,2.37226277372263,0,548,Fedje
total,municip,municip4634,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16,0,0.946185688941455,0,1691,Masfjorden
total,municip,municip4635,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,23,0,1.00130605137135,0,2297,Gulen
total,municip,municip4636,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12,0,1.49625935162095,0,802,Solund
total,municip,municip4637,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15,0,1.12951807228916,0,1328,Hyllestad
total,municip,municip4638,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,48,0,1.17044623262619,0,4101,Høyanger
total,municip,municip4639,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,29,0,1.10056925996205,0,2635,Vik
total,municip,municip4640,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,103,0,0.869418418164936,0,11847,Sogndal
total,municip,municip4641,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,1.01066816395284,0,1781,Aurland
total,municip,municip4642,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,31,0,1.45813734713076,0,2126,Lærdal
total,municip,municip4643,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,56,0,1.07837473522049,0,5193,Årdal
total,municip,municip4644,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46,0,0.889060688055663,0,5174,Luster
total,municip,municip4645,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,41,0,1.36167386250415,0,3011,Askvoll
total,municip,municip4646,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,43,0,1.53461812990721,0,2802,Fjaler
total,municip,municip4647,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,369,0,1.6749886518384,0,22030,Sunnfjord
total,municip,municip4648,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,40,0,1.10223201984018,0,3629,Bremanger
total,municip,municip4649,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,98,0,1.03626943005181,0,9457,Stad
total,municip,municip4650,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,66,0,1.12743423300308,0,5854,Gloppen
total,municip,municip4651,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,66,0,0.925666199158485,0,7130,Stryn
total,municip,municip5001,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2027,0,0.98799491136316,0,205163,Trondheim
total,municip,municip5006,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,343,0,1.40821940304635,0,24357,Steinkjer
total,municip,municip5007,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,119,0,0.781352593565332,0,15230,Namsos
total,municip,municip5014,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,38,0,0.73772083090662,0,5151,Frøya
total,municip,municip5020,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,0,1.16033755274262,0,948,Osen
total,municip,municip5021,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,68,0,0.971289815740608,0,7001,Oppdal
total,municip,municip5022,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22,0,0.88495575221239,0,2486,Rennebu
total,municip,municip5025,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,66,0,1.18258376635012,0,5581,Røros
total,municip,municip5026,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27,0,1.36294800605755,0,1981,Holtålen
total,municip,municip5027,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22,0,0.352677140109009,0,6238,Midtre-Gauldal
total,municip,municip5028,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,192,0,1.14743321580111,0,16733,Melhus
total,municip,municip5029,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,76,0,0.912912912912913,0,8325,Skaun
total,municip,municip5031,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,117,0,0.826972010178117,0,14148,Malvik
total,municip,municip5032,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,40,0,0.984736582964057,0,4062,Selbu
total,municip,municip5033,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,0,1.43042912873862,0,769,Tydal
total,municip,municip5034,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,0,0.701899256812552,0,2422,Meråker
total,municip,municip5035,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,189,0,0.782770759991717,0,24145,Stjørdal
total,municip,municip5036,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,33,0,1.25618576322802,0,2627,Frosta
total,municip,municip5037,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,312,0,1.54731204126165,0,20164,Levanger
total,municip,municip5038,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,136,0,0.90982071180091,0,14948,Verdal
total,municip,municip5041,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,35,0,1.6965584100824,0,2063,Snåase-Snåsa
total,municip,municip5042,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16,0,1.18081180811808,0,1355,Lierne
total,municip,municip5043,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13,0,2.81995661605206,0,461,Røyrvik
total,municip,municip5044,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13,0,1.54211150652432,0,843,Namsskogan
total,municip,municip5045,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19,0,0.805426027977957,0,2359,Grong
total,municip,municip5046,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,14,0,1.13728675873274,0,1231,Høylandet
total,municip,municip5047,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,29,0,0.746652935118435,0,3884,Overhalla
total,municip,municip5049,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,0,0.99728014505893,0,1103,Flatanger
total,municip,municip5052,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,0,1.97486535008977,0,557,Leka
total,municip,municip5053,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,62,0,0.90962441314554,0,6816,Inderøy
total,municip,municip5054,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,92,0,0.912336374454581,0,10084,Indre-Fosen
total,municip,municip5055,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,58,0,0.972664766057354,0,5963,Heim
total,municip,municip5056,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,53,0,1.04950495049505,0,5050,Hitra
total,municip,municip5057,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,91,0,0.881526687978301,0,10323,Ørland
total,municip,municip5058,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,32,0,0.746268656716418,0,4288,Åfjord
total,municip,municip5059,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,200,0,1.09787561069331,0,18217,Orkland
total,municip,municip5060,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,66,0,0.685856801413281,0,9623,Nærøysund
total,municip,municip5061,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22,0,1.09835247129306,0,2003,Rindal
total,municip,municip5401,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,942,0,1.22378985111856,0,76974,Tromsø
total,municip,municip5402,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,228,0,0.922964822086386,0,24703,Harstad
total,municip,municip5403,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,116,0,0.557987397181202,0,20789,Alta
total,municip,municip5404,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21,0,1.03499260719566,0,2029,Vardø
total,municip,municip5405,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,34,0,0.587422252937111,0,5788,Vadsø
total,municip,municip5406,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,106,0,0.925925925925926,0,11448,Hammerfest
total,municip,municip5411,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,25,0,0.880591757661148,0,2839,Kvæfjord
total,municip,municip5412,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,29,1,0.687855787476281,0.023719165085389,4216,Tjeldsund
total,municip,municip5413,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,1.32255694342395,0,1361,Ibestad
total,municip,municip5414,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13,0,1.19156736938588,0,1091,Gratangen
total,municip,municip5415,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12,0,1.1605415860735,0,1034,Loabák - Lavangen
total,municip,municip5416,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,31,0,0.774032459425718,0,4005,Bardu
total,municip,municip5417,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,0.838769804287046,0,2146,Salangen
total,municip,municip5418,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,61,0,0.918674698795181,0,6640,Målselv
total,municip,municip5419,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,28,0,0.808314087759815,0,3464,Sørreisa
total,municip,municip5420,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13,0,1.20036934441367,0,1083,Dyrøy
total,municip,municip5421,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,113,0,0.7608915224564,0,14851,Senja
total,municip,municip5422,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,41,0,0.737542723511423,0,5559,Balsfjord
total,municip,municip5423,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26,0,1.18181818181818,0,2200,Karlsøy
total,municip,municip5424,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27,0,0.966356478167502,0,2794,Lyngen
total,municip,municip5425,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,0,0.929469655549481,0,1829,Storfjord - Omasvuotna - Omasvuono
total,municip,municip5426,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19,0,0.91743119266055,0,2071,Gáivuotna - Kåfjord - Kaivuono
total,municip,municip5427,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,0,0.58079945336522,0,2927,Skjervøy
total,municip,municip5428,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,38,0,0.781732153877803,0,4861,Nordreisa
total,municip,municip5429,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13,0,1.09151973131822,0,1191,Kvænangen
total,municip,municip5430,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,0,0.378006872852234,0,2910,Guovdageaidnu - Kautokeino
total,municip,municip5432,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,10,0,1.12612612612613,0,888,Loppa
total,municip,municip5433,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12,0,1.19402985074627,0,1005,Hasvik
total,municip,municip5434,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,0,0.897959183673469,0,1225,Måsøy
total,municip,municip5435,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,0.569259962049336,0,3162,Nordkapp
total,municip,municip5436,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,23,0,0.575287643821911,0,3998,Porsanger - Porsáŋgu - Porsanki
total,municip,municip5437,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16,0,0.60882800608828,0,2628,Kárášjohka - Karasjok
total,municip,municip5438,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,14,0,1.08527131782946,0,1290,Lebesby
total,municip,municip5439,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,0,0.971731448763251,0,1132,Gamvik
total,municip,municip5440,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,14,0,1.46290491118077,0,957,Berlevåg
total,municip,municip5441,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21,0,0.719671007539411,0,2918,Deatnu - Tana
total,municip,municip5442,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,0,1.18790496760259,0,926,Unjárga - Nesseby
total,municip,municip5443,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5,0,0.225123818099955,0,2221,Båtsfjord
total,municip,municip5444,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,102,0,1.00413467217956,0,10158,Sør-Varanger
total,nation,norge,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,54697,965,1.01902533357677,0.0179783067974767,5367580,Norge
