granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name
total,municip,municip3453,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,70,17,2.16785382471353,0.526478786001858,3229,Øystre-Slidre
total,municip,municip3454,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,40,5,2.53485424588086,0.316856780735108,1578,Vang
total,municip,municip3801,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,596,81,2.17907937552557,0.296150049358342,27351,Horten
total,municip,municip3802,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,514,88,2.08105591319487,0.356289728329082,24699,Holmestrand
total,municip,municip3803,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1295,185,2.30046364556872,0.328637663652674,56293,Tønsberg
total,municip,municip3804,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1243,217,1.9493758233486,0.34031742048805,63764,Sandefjord
total,municip,municip3805,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1058,116,2.24133548004406,0.245741886280824,47204,Larvik
total,municip,municip3806,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,756,69,2.07709426601093,0.189576063961316,36397,Porsgrunn
total,municip,municip3807,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1295,198,2.35703105092643,0.360380037130064,54942,Skien
total,municip,municip3808,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,285,55,2.18407540807725,0.421488236646486,13049,Notodden
total,municip,municip3811,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,648,114,2.42424242424242,0.42648709315376,26730,Færder
total,municip,municip3812,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,50,0,2.13675213675214,0,2340,Siljan
total,municip,municip3813,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,310,49,2.20467961026954,0.348481615816798,14061,Bamble
total,municip,municip3814,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,240,38,2.3121387283237,0.366088631984586,10380,Kragerø
total,municip,municip3815,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,72,17,1.77339901477833,0.41871921182266,4060,Drangedal
total,municip,municip3816,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,166,28,2.54796623177283,0.429777436684574,6515,Nome
total,municip,municip3817,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,193,36,1.8479509766373,0.344695518958254,10444,Midt-Telemark
total,municip,municip3818,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,144,31,2.53031101739589,0.544719732911615,5691,Tinn
total,municip,municip3819,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,36,5,2.28862047043865,0.317863954227591,1573,Hjartdal
total,municip,municip3820,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,72,11,2.49307479224377,0.380886426592798,2888,Seljord
total,municip,municip3821,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,51,11,2.12234706616729,0.457761131918435,2403,Kviteseid
total,municip,municip3822,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,37,2,2.55524861878453,0.138121546961326,1448,Nissedal
total,municip,municip3823,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,23,5,1.78710178710179,0.388500388500388,1287,Fyresdal
total,municip,municip3824,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,56,12,2.54429804634257,0.545206724216265,2201,Tokke
total,municip,municip3825,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,80,18,2.17627856365615,0.489662676822633,3676,Vinje
total,municip,municip4201,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,117,37,1.71831399618152,0.543398443236892,6809,Risør
total,municip,municip4202,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,390,1,1.65647298674822,0.00424736663268773,23544,Grimstad
total,municip,municip4203,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,719,171,1.59781328473966,0.380008444632103,44999,Arendal
total,municip,municip4204,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1729,326,1.54882516818504,0.292028342873523,111633,Kristiansand
total,municip,municip4205,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,374,43,1.62284127397379,0.186583355029072,23046,Lindesnes
total,municip,municip4206,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,199,27,2.05345165617583,0.278609018677123,9691,Farsund
total,municip,municip4207,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,249,46,2.75808595480727,0.509525919361985,9028,Flekkefjord
total,municip,municip4211,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,44,12,1.81219110378913,0.494233937397035,2428,Gjerstad
total,municip,municip4212,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,34,5,1.62136385312351,0.238435860753457,2097,Vegårshei
total,municip,municip4213,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,135,15,2.23029902527672,0.247811002808525,6053,Tvedestrand
total,municip,municip4214,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,98,18,1.6467820534364,0.302470173080155,5951,Froland
total,municip,municip4215,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,211,35,1.9053639154777,0.316055625790139,11074,Lillesand
total,municip,municip4216,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,93,15,1.77956371986223,0.287026406429392,5226,Birkenes
total,municip,municip4217,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,40,5,2.17864923747277,0.272331154684096,1836,Åmli
total,municip,municip4218,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,24,5,1.80315552216379,0.375657400450789,1331,Iveland
total,municip,municip4219,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,83,18,2.28398458998349,0.495321959273528,3634,Evje og Hornnes
total,municip,municip4220,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,25,0,2.15146299483649,0,1162,Bygland
total,municip,municip4221,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27,5,2.31958762886598,0.429553264604811,1164,Valle
total,municip,municip4222,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,23,6,2.38341968911917,0.621761658031088,965,Bykle
total,municip,municip4223,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,229,50,1.55002030594287,0.338432381210234,14774,Vennesla
total,municip,municip4224,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26,7,2.78969957081545,0.751072961373391,932,Åseral
total,municip,municip4225,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,154,35,1.48576941630487,0.337674867342016,10365,Lyngdal
total,municip,municip4226,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,34,0,2.02380952380952,0,1680,Hægebostad
total,municip,municip4227,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,114,18,1.90412560547854,0.300651411391348,5987,Kvinesdal
total,municip,municip4228,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,32,7,1.7563117453348,0.384193194291987,1822,Sirdal
total,municip,municip4601,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5109,675,1.79939351034942,0.237735490210581,283929,Bergen
total,municip,municip4602,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,421,73,2.4466786772825,0.424245946417156,17207,Kinn
total,municip,municip4611,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,60,0,1.47710487444609,0,4062,Etne
total,municip,municip4612,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,44,0,0.763093999306278,0,5766,Sveio
total,municip,municip4613,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,207,36,1.73120347913356,0.301078865936272,11957,Bømlo
total,municip,municip4614,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,342,30,1.82312490004798,0.159923236846314,18759,Stord
total,municip,municip4615,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,62,10,1.94418312950768,0.313577924114142,3189,Fitjar
total,municip,municip4616,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,65,9,2.26559776925758,0.313698152666434,2869,Tysnes
total,municip,municip4617,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,281,44,2.14979726111239,0.33662305867952,13071,Kvinnherad
total,municip,municip4618,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,240,33,2.17233888486604,0.29869659666908,11048,Ullensvang
total,municip,municip4619,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26,6,2.86975717439294,0.662251655629139,906,Eidfjord
total,municip,municip4620,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,24,6,2.22222222222222,0.555555555555556,1080,Ulvik
total,municip,municip4621,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,307,0,1.95044472681067,0,15740,Voss herad
total,municip,municip4622,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,169,26,1.99834456663119,0.307437625635568,8457,Kvam
total,municip,municip4623,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46,0,1.85110663983903,0,2485,Samnanger
total,municip,municip4624,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,403,88,1.61795407098121,0.353300144531877,24908,Bjørnafjorden
total,municip,municip4625,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,65,20,1.24140565317036,0.381970970206264,5236,Austevoll
total,municip,municip4626,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,597,102,1.55809583463827,0.266207328531162,38316,Øygarden
total,municip,municip4627,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,349,81,1.18092917808683,0.274083849355395,29553,Askøy
total,municip,municip4628,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,94,14,2.36359064621574,0.352024138798089,3977,Vaksdal
total,municip,municip4629,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22,7,5.67010309278351,1.80412371134021,388,Modalen
total,municip,municip4630,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,149,39,1.83996048407014,0.481600395159299,8098,Osterøy
total,municip,municip4631,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,414,57,1.41664385436627,0.195045168354777,29224,Alver
total,municip,municip4632,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,56,11,1.95121951219512,0.383275261324042,2870,Austrheim
total,municip,municip4633,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,25,0,4.56204379562044,0,548,Fedje
total,municip,municip4634,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,35,11,2.06978119455943,0.65050266114725,1691,Masfjorden
total,municip,municip4635,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46,11,2.00261210274271,0.478885502829778,2297,Gulen
total,municip,municip4636,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,28,6,3.49127182044888,0.748129675810474,802,Solund
total,municip,municip4637,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42,9,3.16265060240964,0.677710843373494,1328,Hyllestad
total,municip,municip4638,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,66,19,1.60936356986101,0.463301633747866,4101,Høyanger
total,municip,municip4639,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,75,0,2.84629981024668,0,2635,Vik
total,municip,municip4640,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,227,34,1.91609690216933,0.286992487549591,11847,Sogndal
total,municip,municip4641,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42,10,2.35822571588995,0.561482313307131,1781,Aurland
total,municip,municip4642,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,80,0,3.76293508936971,0,2126,Lærdal
total,municip,municip4643,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,145,29,2.79222029655305,0.558444059310611,5193,Årdal
total,municip,municip4644,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,88,24,1.70081175106301,0.463857750289911,5174,Luster
total,municip,municip4645,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,95,24,3.15509797409499,0.797077382929259,3011,Askvoll
total,municip,municip4646,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,82,18,2.92648108493933,0.642398286937902,2802,Fjaler
total,municip,municip4647,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,659,0,2.99137539718566,0,22030,Sunnfjord
total,municip,municip4648,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,95,20,2.61780104712042,0.551116009920088,3629,Bremanger
total,municip,municip4649,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,230,50,2.43206090726446,0.528708892883578,9457,Stad
total,municip,municip4650,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,135,34,2.3061154765972,0.58079945336522,5854,Gloppen
total,municip,municip4651,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,128,35,1.79523141654979,0.490883590462833,7130,Stryn
total,municip,municip5001,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3207,410,1.56314735113056,0.199841101953081,205163,Trondheim
total,municip,municip5006,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,470,84,1.92963008580695,0.344870057888903,24357,Steinkjer
total,municip,municip5007,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,358,16,2.35062376887722,0.10505581089954,15230,Namsos
total,municip,municip5014,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,65,0,1.26189089497185,0,5151,Frøya
total,municip,municip5020,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19,0,2.0042194092827,0,948,Osen
total,municip,municip5021,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,139,30,1.98543065276389,0.428510212826739,7001,Oppdal
total,municip,municip5022,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,45,9,1.81013676588898,0.362027353177796,2486,Rennebu
total,municip,municip5025,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,121,29,2.16807023830855,0.5196201397599,5581,Røros
total,municip,municip5026,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,45,12,2.27158001009591,0.60575466935891,1981,Holtålen
total,municip,municip5027,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,88,19,1.41070856043604,0.304584802821417,6238,Midtre-Gauldal
total,municip,municip5028,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,223,57,1.33269587043567,0.340644235940955,16733,Melhus
total,municip,municip5029,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,103,1,1.23723723723724,0.012012012012012,8325,Skaun
total,municip,municip5031,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,206,3,1.45603618886062,0.0212044105173876,14148,Malvik
total,municip,municip5032,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,50,1,1.23092072870507,0.0246184145741014,4062,Selbu
total,municip,municip5033,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,25,4,3.25097529258778,0.520156046814044,769,Tydal
total,municip,municip5034,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,40,11,1.65152766308836,0.454170107349298,2422,Meråker
total,municip,municip5035,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,398,80,1.64837440463864,0.331331538620832,24145,Stjørdal
total,municip,municip5036,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,50,13,1.90331176246669,0.49486105824134,2627,Frosta
total,municip,municip5037,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,562,82,2.78714540765721,0.406665344177743,20164,Levanger
total,municip,municip5038,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,313,40,2.09392560877709,0.267594327000268,14948,Verdal
total,municip,municip5041,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,48,12,2.32670867668444,0.58167716917111,2063,Snåase-Snåsa
total,municip,municip5042,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27,1,1.99261992619926,0.0738007380073801,1355,Lierne
total,municip,municip5043,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,3.90455531453362,0,461,Røyrvik
total,municip,municip5044,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27,5,3.20284697508897,0.593119810201661,843,Namsskogan
total,municip,municip5045,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,43,0,1.82280627384485,0,2359,Grong
total,municip,municip5046,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,30,6,2.43704305442729,0.487408610885459,1231,Høylandet
total,municip,municip5047,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,86,17,2.21421215242019,0.437693099897014,3884,Overhalla
total,municip,municip5049,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26,6,2.35720761559384,0.543970988213962,1103,Flatanger
total,municip,municip5052,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,24,4,4.30879712746858,0.718132854578097,557,Leka
total,municip,municip5053,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,130,26,1.90727699530516,0.381455399061033,6816,Inderøy
total,municip,municip5054,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,114,0,1.13050376834589,0,10084,Indre-Fosen
total,municip,municip5055,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,118,21,1.97886969646151,0.352171725641456,5963,Heim
total,municip,municip5056,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,87,21,1.72277227722772,0.415841584158416,5050,Hitra
total,municip,municip5057,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,124,23,1.2012012012012,0.2228034486099,10323,Ørland
total,municip,municip5058,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,58,0,1.35261194029851,0,4288,Åfjord
total,municip,municip5059,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,353,62,1.93775045287369,0.340341439314926,18217,Orkland
total,municip,municip5060,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,177,23,1.8393432401538,0.23901070352281,9623,Nærøysund
total,municip,municip5061,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42,11,2.09685471792312,0.54917623564653,2003,Rindal
total,municip,municip5401,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1526,33,1.98248759321329,0.0428716189882298,76974,Tromsø
total,municip,municip5402,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,514,105,2.08071894101931,0.425049589118731,24703,Harstad
total,municip,municip5403,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,242,60,1.16407715618837,0.288614170955794,20789,Alta
total,municip,municip5404,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,35,1,1.72498767865944,0.0492853622474125,2029,Vardø
total,municip,municip5405,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,94,14,1.62404975812025,0.241879751209399,5788,Vadsø
total,municip,municip5406,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,240,38,2.09643605870021,0.3319357092942,11448,Hammerfest
total,municip,municip5411,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,62,17,2.18386755899965,0.598802395209581,2839,Kvæfjord
total,municip,municip5412,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,86,20,2.03984819734345,0.47438330170778,4216,Tjeldsund
total,municip,municip5413,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,44,12,3.23291697281411,0.881704628949302,1361,Ibestad
total,municip,municip5414,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,28,4,2.56645279560037,0.366636113657195,1091,Gratangen
total,municip,municip5415,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,23,3,2.22437137330754,0.290135396518375,1034,Loabák - Lavangen
total,municip,municip5416,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,70,8,1.7478152309613,0.199750312109863,4005,Bardu
total,municip,municip5417,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,43,10,2.00372786579683,0.465983224603914,2146,Salangen
total,municip,municip5418,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,96,0,1.44578313253012,0,6640,Målselv
total,municip,municip5419,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,66,15,1.90531177829099,0.433025404157044,3464,Sørreisa
total,municip,municip5420,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,25,0,2.3084025854109,0,1083,Dyrøy
total,municip,municip5421,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,251,47,1.69012187731466,0.316477004915494,14851,Senja
total,municip,municip5422,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,80,0,1.43910775319302,0,5559,Balsfjord
total,municip,municip5423,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,58,13,2.63636363636364,0.590909090909091,2200,Karlsøy
total,municip,municip5424,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,65,16,2.32641374373658,0.572655690765927,2794,Lyngen
total,municip,municip5425,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,44,9,2.40568616730454,0.492072170585019,1829,Storfjord - Omasvuotna - Omasvuono
total,municip,municip5426,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,30,0,1.44857556735876,0,2071,Gáivuotna - Kåfjord - Kaivuono
total,municip,municip5427,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,37,0,1.26409292791254,0,2927,Skjervøy
total,municip,municip5428,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,87,15,1.78975519440444,0.30857848179387,4861,Nordreisa
total,municip,municip5429,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,23,5,1.9311502938707,0.419815281276239,1191,Kvænangen
total,municip,municip5430,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27,8,0.927835051546392,0.274914089347079,2910,Guovdageaidnu - Kautokeino
total,municip,municip5432,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15,0,1.68918918918919,0,888,Loppa
total,municip,municip5433,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,24,6,2.38805970149254,0.597014925373134,1005,Hasvik
total,municip,municip5434,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,25,0,2.04081632653061,0,1225,Måsøy
total,municip,municip5435,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,48,12,1.5180265654649,0.379506641366224,3162,Nordkapp
total,municip,municip5436,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,45,0,1.1255627813907,0,3998,Porsanger - Porsáŋgu - Porsanki
total,municip,municip5437,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27,9,1.02739726027397,0.342465753424658,2628,Kárášjohka - Karasjok
total,municip,municip5438,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,28,6,2.17054263565891,0.465116279069768,1290,Lebesby
total,municip,municip5439,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22,3,1.9434628975265,0.265017667844523,1132,Gamvik
total,municip,municip5440,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27,1,2.82131661442006,0.104493207941484,957,Berlevåg
total,municip,municip5441,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,58,0,1.9876627827279,0,2918,Deatnu - Tana
total,municip,municip5442,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16,0,1.72786177105832,0,926,Unjárga - Nesseby
total,municip,municip5443,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21,0,0.945520036019811,0,2221,Båtsfjord
total,municip,municip5444,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,202,35,1.98858042921835,0.344556014963576,10158,Sør-Varanger
total,nation,norge,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,100343,16042,1.86942719065203,0.298868391342095,5367580,Norge
