granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_icu,n_hospital_main_cause,date_of_publishing
day,nation,norge,2020,total,total,2022,19,2022-19,2021/2022,42,2022-05-14,1,13,2022-07-27
day,nation,norge,2020,total,total,2022,19,2022-19,2021/2022,42,2022-05-15,1,11,2022-07-27
day,nation,norge,2020,total,total,2022,20,2022-20,2021/2022,43,2022-05-16,1,11,2022-07-27
day,nation,norge,2020,total,total,2022,20,2022-20,2021/2022,43,2022-05-17,0,4,2022-07-27
day,nation,norge,2020,total,total,2022,20,2022-20,2021/2022,43,2022-05-18,2,15,2022-07-27
day,nation,norge,2020,total,total,2022,20,2022-20,2021/2022,43,2022-05-19,2,8,2022-07-27
day,nation,norge,2020,total,total,2022,20,2022-20,2021/2022,43,2022-05-20,1,17,2022-07-27
day,nation,norge,2020,total,total,2022,20,2022-20,2021/2022,43,2022-05-21,0,8,2022-07-27
day,nation,norge,2020,total,total,2022,20,2022-20,2021/2022,43,2022-05-22,1,15,2022-07-27
day,nation,norge,2020,total,total,2022,21,2022-21,2021/2022,44,2022-05-23,2,10,2022-07-27
day,nation,norge,2020,total,total,2022,21,2022-21,2021/2022,44,2022-05-24,3,12,2022-07-27
day,nation,norge,2020,total,total,2022,21,2022-21,2021/2022,44,2022-05-25,3,17,2022-07-27
day,nation,norge,2020,total,total,2022,21,2022-21,2021/2022,44,2022-05-26,0,13,2022-07-27
day,nation,norge,2020,total,total,2022,21,2022-21,2021/2022,44,2022-05-27,2,15,2022-07-27
day,nation,norge,2020,total,total,2022,21,2022-21,2021/2022,44,2022-05-28,1,7,2022-07-27
day,nation,norge,2020,total,total,2022,21,2022-21,2021/2022,44,2022-05-29,0,14,2022-07-27
day,nation,norge,2020,total,total,2022,22,2022-22,2021/2022,45,2022-05-30,0,21,2022-07-27
day,nation,norge,2020,total,total,2022,22,2022-22,2021/2022,45,2022-05-31,1,14,2022-07-27
day,nation,norge,2020,total,total,2022,22,2022-22,2021/2022,45,2022-06-01,0,12,2022-07-27
day,nation,norge,2020,total,total,2022,22,2022-22,2021/2022,45,2022-06-02,3,15,2022-07-27
day,nation,norge,2020,total,total,2022,22,2022-22,2021/2022,45,2022-06-03,0,12,2022-07-27
day,nation,norge,2020,total,total,2022,22,2022-22,2021/2022,45,2022-06-04,4,13,2022-07-27
day,nation,norge,2020,total,total,2022,22,2022-22,2021/2022,45,2022-06-05,2,15,2022-07-27
day,nation,norge,2020,total,total,2022,23,2022-23,2021/2022,46,2022-06-06,0,15,2022-07-27
day,nation,norge,2020,total,total,2022,23,2022-23,2021/2022,46,2022-06-07,1,24,2022-07-27
day,nation,norge,2020,total,total,2022,23,2022-23,2021/2022,46,2022-06-08,0,25,2022-07-27
day,nation,norge,2020,total,total,2022,23,2022-23,2021/2022,46,2022-06-09,0,13,2022-07-27
day,nation,norge,2020,total,total,2022,23,2022-23,2021/2022,46,2022-06-10,2,31,2022-07-27
day,nation,norge,2020,total,total,2022,23,2022-23,2021/2022,46,2022-06-11,2,27,2022-07-27
day,nation,norge,2020,total,total,2022,23,2022-23,2021/2022,46,2022-06-12,2,25,2022-07-27
day,nation,norge,2020,total,total,2022,24,2022-24,2021/2022,47,2022-06-13,5,28,2022-07-27
day,nation,norge,2020,total,total,2022,24,2022-24,2021/2022,47,2022-06-14,0,25,2022-07-27
day,nation,norge,2020,total,total,2022,24,2022-24,2021/2022,47,2022-06-15,3,17,2022-07-27
day,nation,norge,2020,total,total,2022,24,2022-24,2021/2022,47,2022-06-16,1,40,2022-07-27
day,nation,norge,2020,total,total,2022,24,2022-24,2021/2022,47,2022-06-17,2,48,2022-07-27
day,nation,norge,2020,total,total,2022,24,2022-24,2021/2022,47,2022-06-18,2,30,2022-07-27
day,nation,norge,2020,total,total,2022,24,2022-24,2021/2022,47,2022-06-19,5,42,2022-07-27
day,nation,norge,2020,total,total,2022,25,2022-25,2021/2022,48,2022-06-20,1,41,2022-07-27
day,nation,norge,2020,total,total,2022,25,2022-25,2021/2022,48,2022-06-21,3,43,2022-07-27
day,nation,norge,2020,total,total,2022,25,2022-25,2021/2022,48,2022-06-22,1,53,2022-07-27
day,nation,norge,2020,total,total,2022,25,2022-25,2021/2022,48,2022-06-23,4,45,2022-07-27
day,nation,norge,2020,total,total,2022,25,2022-25,2021/2022,48,2022-06-24,3,51,2022-07-27
day,nation,norge,2020,total,total,2022,25,2022-25,2021/2022,48,2022-06-25,2,45,2022-07-27
day,nation,norge,2020,total,total,2022,25,2022-25,2021/2022,48,2022-06-26,3,44,2022-07-27
day,nation,norge,2020,total,total,2022,26,2022-26,2021/2022,49,2022-06-27,2,47,2022-07-27
day,nation,norge,2020,total,total,2022,26,2022-26,2021/2022,49,2022-06-28,2,46,2022-07-27
day,nation,norge,2020,total,total,2022,26,2022-26,2021/2022,49,2022-06-29,2,52,2022-07-27
day,nation,norge,2020,total,total,2022,26,2022-26,2021/2022,49,2022-06-30,6,62,2022-07-27
day,nation,norge,2020,total,total,2022,26,2022-26,2021/2022,49,2022-07-01,2,64,2022-07-27
day,nation,norge,2020,total,total,2022,26,2022-26,2021/2022,49,2022-07-02,1,46,2022-07-27
day,nation,norge,2020,total,total,2022,26,2022-26,2021/2022,49,2022-07-03,6,49,2022-07-27
day,nation,norge,2020,total,total,2022,27,2022-27,2021/2022,50,2022-07-04,1,49,2022-07-27
day,nation,norge,2020,total,total,2022,27,2022-27,2021/2022,50,2022-07-05,2,41,2022-07-27
day,nation,norge,2020,total,total,2022,27,2022-27,2021/2022,50,2022-07-06,4,54,2022-07-27
day,nation,norge,2020,total,total,2022,27,2022-27,2021/2022,50,2022-07-07,5,42,2022-07-27
day,nation,norge,2020,total,total,2022,27,2022-27,2021/2022,50,2022-07-08,3,52,2022-07-27
day,nation,norge,2020,total,total,2022,27,2022-27,2021/2022,50,2022-07-09,4,35,2022-07-27
day,nation,norge,2020,total,total,2022,27,2022-27,2021/2022,50,2022-07-10,1,49,2022-07-27
day,nation,norge,2020,total,total,2022,28,2022-28,2021/2022,51,2022-07-11,4,55,2022-07-27
day,nation,norge,2020,total,total,2022,28,2022-28,2021/2022,51,2022-07-12,3,39,2022-07-27
day,nation,norge,2020,total,total,2022,28,2022-28,2021/2022,51,2022-07-13,2,40,2022-07-27
day,nation,norge,2020,total,total,2022,28,2022-28,2021/2022,51,2022-07-14,3,39,2022-07-27
day,nation,norge,2020,total,total,2022,28,2022-28,2021/2022,51,2022-07-15,3,36,2022-07-27
day,nation,norge,2020,total,total,2022,28,2022-28,2021/2022,51,2022-07-16,3,30,2022-07-27
day,nation,norge,2020,total,total,2022,28,2022-28,2021/2022,51,2022-07-17,4,34,2022-07-27
day,nation,norge,2020,total,total,2022,29,2022-29,2021/2022,52,2022-07-18,1,32,2022-07-27
day,nation,norge,2020,total,total,2022,29,2022-29,2021/2022,52,2022-07-19,2,22,2022-07-27
day,nation,norge,2020,total,total,2022,29,2022-29,2021/2022,52,2022-07-20,1,23,2022-07-27
day,nation,norge,2020,total,total,2022,29,2022-29,2021/2022,52,2022-07-21,0,27,2022-07-27
day,nation,norge,2020,total,total,2022,29,2022-29,2021/2022,52,2022-07-22,1,12,2022-07-27
day,nation,norge,2020,total,total,2022,29,2022-29,2021/2022,52,2022-07-23,3,18,2022-07-27
day,nation,norge,2020,total,total,2022,29,2022-29,2021/2022,52,2022-07-24,0,15,2022-07-27
day,nation,norge,2020,total,total,2022,30,2022-30,2022/2023,1,2022-07-25,0,19,2022-07-27
day,nation,norge,2020,total,total,2022,30,2022-30,2022/2023,1,2022-07-26,0,6,2022-07-27
